name,Movement,Case material,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($)
1,0,5,2001,6,944,3,759,1075.2100856911068,31215.0
18,0,5,2023,3,1795,2,917,1288.2493375126646,136393.0
0,1,5,1877,6,558,3,531,1734.9445429449634,7684.0
18,0,7,2021,5,1902,2,937,973.1397403759745,79995.0
18,0,5,2021,6,1657,2,142,1520.0,116924.0
28,0,7,2023,3,1727,2,936,1320.2543126711105,64999.0
0,0,9,2009,0,303,0,898,1075.2100856911068,6995.0
25,2,7,2024,6,755,0,888,750.0,9487.0
4,0,9,2004,6,1039,2,142,1256.6370614359173,71156.0
0,2,9,1995,6,641,2,529,346.3605900582747,10337.0
2,0,7,2022,5,1708,2,845,1385.4423602330987,79995.0
11,1,9,1970,1,263,0,405,864.0,7015.0
6,2,9,1990,1,498,0,172,829.5768100885548,11113.0
1,0,8,2021,1,1563,2,600,1134.1149479459152,36058.0
0,1,9,2022,6,1978,0,860,1590.4312808798327,9260.0
18,0,7,2013,6,1645,2,282,1520.0,95215.0
27,0,8,2006,6,1240,2,377,1225.4174844408687,35634.0
18,0,7,2021,3,1682,2,416,1288.2493375126646,150331.0
18,0,7,1980,6,325,0,405,1385.4423602330987,139195.0
1,0,8,2012,3,1422,2,925,1256.6370614359173,42500.0
18,0,7,2021,3,1904,2,728,973.1397403759745,74283.0
6,0,5,1966,6,1448,2,287,1194.5906065275187,32000.0
6,1,5,2003,6,1406,0,278,1075.2100856911068,14208.0
4,0,7,2023,3,1369,2,143,1256.6370614359173,70143.0
4,0,8,2021,3,1375,2,845,1398.6684653047118,98466.0
6,0,5,1945,6,1336,0,297,1134.1149479459152,27000.0
4,0,8,2019,6,1374,2,845,1398.6684653047118,82000.0
4,0,7,2022,3,1369,2,374,1256.6370614359173,76502.0
6,1,9,1999,6,965,0,931,962.1127501618741,13993.0
12,1,5,1906,1,1347,0,523,2463.0086404143976,6236.0
18,0,7,2012,6,1622,0,290,1520.0,85660.0
4,0,7,2015,6,1369,0,937,1256.6370614359173,58500.0
0,1,9,1910,1,145,1,638,1555.284713067797,11920.0
1,0,8,2011,6,1563,2,284,1134.1149479459152,33999.0
12,1,8,1947,6,1217,1,525,1436.2,21714.0
6,0,8,2023,6,1820,2,539,1256.6370614359173,37304.0
1,0,5,2017,6,944,2,373,1075.2100856911068,35634.0
18,2,9,2023,1,623,1,526,572.5552611167398,20909.0
6,1,9,1942,6,1607,3,871,907.9202768874502,29999.0
1,0,8,1999,6,951,2,621,1075.2100856911068,35411.0
12,0,9,2022,6,1283,2,925,2042.820622996763,35000.0
0,1,9,1937,1,2038,3,459,330.0635781677776,12259.0
6,0,3,2004,6,553,3,519,907.9202768874502,26725.0
1,0,5,2014,6,1325,1,937,1194.5906065275187,49900.0
6,0,8,1950,6,1810,1,525,1075.2100856911068,26614.0
0,1,9,2023,1,1677,0,937,754.7676350249478,6600.0
6,1,9,2014,6,1402,2,104,1075.2100856911068,19760.0
1,0,8,2019,6,1468,2,956,1256.6370614359173,38950.0
18,0,5,1971,6,1639,0,556,1559.25,70397.0
12,1,8,2023,6,1217,0,282,1436.2,16199.0
6,1,9,2015,6,489,0,734,855.2985999398212,10427.0
18,0,7,2010,1,1784,1,33,1288.2493375126646,93428.0
18,0,5,2019,6,1657,2,205,1520.0,99106.0
1,0,5,2022,6,1429,2,748,1256.6370614359173,65101.0
2,0,3,2023,6,1746,2,832,1288.2493375126646,59800.0
3,0,8,2022,6,1538,2,405,1320.2543126711105,97437.0
1,0,5,2022,5,1466,2,939,1288.2493375126646,44500.0
18,0,7,2016,6,1645,2,693,1520.0,111732.0
27,0,9,2001,6,1170,2,405,1075.2100856911068,36747.0
4,0,7,2018,6,1369,2,928,1256.6370614359173,99900.0
6,1,5,2012,6,1406,3,681,1075.2100856911068,21993.0
0,1,9,1918,0,2067,0,232,530.929158456675,4454.0
28,0,7,2023,5,1727,2,599,1320.2543126711105,75673.0
25,2,7,2020,6,760,2,449,753.0,11623.0
4,0,7,2014,6,1369,2,704,1256.6370614359173,55978.0
18,0,7,2019,6,1624,2,291,1520.0,120185.0
6,0,8,2024,3,1820,2,284,1075.2100856911068,37829.0
4,0,7,2023,5,1369,2,222,1256.6370614359173,69698.0
1,0,3,1998,6,941,3,839,1075.2100856911068,34200.0
1,0,8,2000,6,931,1,185,1075.2100856911068,22828.0
28,0,3,2022,6,1725,2,238,1225.4174844408687,106545.0
18,0,7,2014,1,1645,3,511,1520.0,102728.0
12,1,9,1957,6,122,3,944,1120.0,33000.0
6,1,5,1995,6,382,0,381,706.8583470577034,13864.0
18,0,7,2021,6,1680,2,734,1288.2493375126646,92529.0
1,0,9,2017,6,1569,2,801,1164.1564276958677,59950.0
6,0,5,2017,6,1519,2,556,1134.1149479459152,25029.0
6,1,9,2022,6,322,2,682,855.2985999398212,16000.0
4,0,7,2023,5,1360,2,937,1256.6370614359173,64495.0
12,1,9,1970,6,195,0,476,530.929158456675,5989.0
21,0,3,2018,6,1582,0,291,1225.4174844408687,57531.0
4,0,5,2016,6,1372,2,599,1256.6370614359173,83750.0
6,1,9,2005,6,1402,0,278,1075.2100856911068,15913.0
18,2,1,1980,1,473,3,734,870.0,26066.0
0,1,9,2014,1,1758,0,937,1050.0,9600.0
1,0,5,2022,5,1570,2,937,1164.1564276958677,70200.0
0,1,9,1980,6,462,0,976,779.311327631118,33900.0
10,1,9,2024,1,285,0,898,973.1397403759745,7500.0
18,2,5,2023,5,1859,2,734,804.247719318987,84651.0
18,0,7,2016,6,1645,2,704,1256.6370614359173,95077.0
6,1,5,2022,5,1835,2,734,1194.5906065275187,30491.0
6,1,9,1986,6,476,1,242,855.2985999398212,18485.0
18,2,6,2021,6,472,0,956,804.247719318987,37950.0
1,0,5,2016,6,1427,2,926,1256.6370614359173,48999.0
4,0,8,2023,6,1760,2,416,1398.6684653047118,129730.0
4,0,7,2006,1,1026,1,784,1134.1149479459152,45900.0
0,0,8,1960,6,278,1,975,907.9202768874502,15350.0
6,0,5,2018,6,1519,2,972,1748.0,29945.0
0,0,7,2023,0,1435,2,486,1256.6370614359173,36239.0
4,0,5,2021,6,1353,2,238,1307.4051987179282,100198.0
6,0,5,2005,6,1448,0,278,1194.5906065275187,28484.0
25,2,7,1970,6,751,0,933,750.0,7993.0
18,0,8,2009,6,1653,2,926,1256.6370614359173,79999.0
12,0,8,2006,0,1282,0,783,1134.1149479459152,26950.0
4,2,7,2010,6,822,0,734,1288.2493375126646,18898.0
21,0,8,2020,0,1534,2,783,1256.6370614359173,69950.0
6,1,9,2002,6,1188,2,656,962.1127501618741,15958.0
4,0,8,2019,6,1375,2,676,1398.6684653047118,77392.0
18,0,7,2017,1,1624,2,693,1520.0,106500.0
0,1,5,1945,1,19,0,937,925.0,12750.0
6,1,8,2006,6,1515,0,795,1134.1149479459152,23428.0
6,0,9,1973,6,292,0,64,962.1127501618741,11213.0
10,1,9,1993,1,1088,0,747,480.0,5865.0
4,0,8,2023,3,1760,2,937,1398.6684653047118,124500.0
18,0,5,2021,6,1922,2,937,973.1397403759745,125000.0
1,0,5,2004,5,1427,2,939,1256.6370614359173,47950.0
4,0,8,2023,5,1759,2,937,1398.6684653047118,124995.0
27,0,8,2022,6,1460,2,23,1164.1564276958677,113583.0
6,0,8,2023,3,1974,2,284,1104.4661672776617,39274.0
4,0,7,1980,1,146,0,937,1017.8760197630929,34995.0
2,0,3,2020,6,1710,2,203,1385.4423602330987,83406.0
6,0,5,2021,6,1968,2,286,940.2472652928892,26283.0
4,0,5,2021,3,1372,2,937,1256.6370614359173,86000.0
25,2,7,2023,6,753,2,248,750.0,14365.0
4,0,5,2023,3,1761,2,36,1075.2100856911068,139195.0
6,1,8,2023,3,1832,2,334,1194.5906065275187,35467.0
18,0,9,1983,6,398,0,621,1075.2100856911068,52337.0
11,0,9,1990,6,357,0,976,1116.0,23650.0
4,0,7,2011,1,163,0,937,1017.8760197630929,29995.0
6,1,9,2019,6,1204,2,937,1017.8760197630929,24410.0
21,0,5,2022,6,1543,2,972,1790.25,79500.0
21,0,8,2022,5,1534,2,185,1256.6370614359173,94641.0
0,0,8,1920,5,1673,0,734,750.0,42358.0
8,1,9,2000,6,1065,2,937,1385.4423602330987,79900.0
18,0,7,2010,1,1645,2,284,1520.0,90369.0
21,0,8,2023,3,1540,2,870,1194.5906065275187,84999.0
2,0,3,2020,6,1710,2,937,1385.4423602330987,80111.0
6,1,9,1991,6,488,0,926,907.9202768874502,10499.0
0,1,5,1896,6,1384,0,729,2042.820622996763,4555.0
25,0,5,2022,5,1990,2,519,1017.8760197630929,44207.0
4,0,7,2020,5,1349,2,381,1307.4051987179282,95766.0
18,0,5,2015,6,1633,2,693,1256.6370614359173,154000.0
4,0,8,2023,3,1375,2,937,1398.6684653047118,115869.0
18,0,8,2023,5,1653,2,710,1520.0,86345.0
18,0,1,1945,6,398,1,97,1075.2100856911068,43206.0
18,0,5,2012,6,1795,2,36,1288.2493375126646,142536.0
1,0,8,2004,6,934,2,407,1075.2100856911068,29843.0
11,1,8,1968,6,256,0,620,855.2985999398212,13363.0
4,0,7,1998,6,1037,0,871,907.9202768874502,34330.0
6,0,8,2020,6,1816,0,562,1194.5906065275187,28900.0
6,1,9,2023,6,2126,0,937,1634.0,9500.0
18,0,7,2001,6,346,2,222,1385.4423602330987,72381.0
4,2,7,2023,3,1481,2,284,1182.3698111050544,53591.0
18,0,7,2010,6,1685,2,928,1288.2493375126646,69950.0
11,0,9,2022,6,501,1,860,1050.0,22880.0
25,2,7,2023,5,760,2,938,753.0,16999.0
18,0,5,2023,3,1923,2,937,973.1397403759745,87000.0
4,0,8,2021,6,1375,2,704,1385.4423602330987,82044.0
6,1,5,2019,6,1214,2,951,1134.1149479459152,19999.0
4,0,8,2024,3,1351,2,693,1307.4051987179282,168800.0
1,0,9,2015,6,947,0,857,1075.2100856911068,33950.0
11,1,9,1980,1,577,0,569,644.0,6125.0
27,0,5,2008,6,1251,2,122,1225.4174844408687,44041.0
0,1,9,2020,1,1208,0,937,864.0,9900.0
18,0,7,2022,5,1685,2,712,1288.2493375126646,82109.0
6,0,5,2013,6,1520,3,287,1134.1149479459152,22000.0
21,0,9,2023,6,973,2,783,962.1127501618741,91758.0
27,0,9,2016,6,1244,3,373,1225.4174844408687,40645.0
18,0,7,2022,6,1610,2,926,572.5552611167398,109999.0
4,0,7,2021,3,1369,2,937,1256.6370614359173,72000.0
0,1,8,2022,6,288,1,937,907.9202768874502,8000.0
1,0,9,2006,6,1321,2,405,1194.5906065275187,36747.0
25,0,7,2022,5,1984,2,763,1017.8760197630929,22808.0
21,0,9,2017,6,1301,2,556,973.1397403759745,52427.0
4,0,7,2021,5,1758,2,519,1398.6684653047118,130287.0
4,0,7,2010,6,1369,2,48,1256.6370614359173,60021.0
0,1,9,1950,6,2081,0,372,750.0,9911.0
4,0,7,1997,6,1013,2,621,962.1127501618741,50110.0
27,0,5,1982,3,1251,2,381,1225.4174844408687,43986.0
6,1,9,1961,1,127,0,142,1122.0,9465.0
1,0,5,2022,5,1428,2,238,1520.0,61134.0
0,0,9,2019,6,278,1,373,989.7980354216342,15590.0
6,1,9,1994,6,1401,0,926,1075.2100856911068,16999.0
27,1,3,2001,6,1172,1,905,1075.2100856911068,50000.0
4,0,7,2023,3,1360,2,661,1256.6370614359173,64581.0
25,0,7,2022,6,1987,2,755,1017.8760197630929,45238.0
6,1,9,1998,6,488,1,723,881.4130888727864,16415.0
27,0,8,2017,3,1451,2,892,1164.1564276958677,89000.0
26,0,3,1982,5,593,2,339,1320.2543126711105,6236.0
18,0,5,2022,3,1907,2,937,973.1397403759745,140000.0
1,0,9,2004,6,952,0,928,1075.2100856911068,36000.0
12,1,9,1993,6,864,2,234,975.0,13352.0
6,0,9,2009,6,859,1,937,855.2985999398212,18000.0
6,1,8,1967,6,226,0,814,754.7676350249478,9337.0
6,0,8,2023,3,1974,2,801,1104.4661672776617,40926.0
2,0,3,2024,6,1711,0,286,1385.4423602330987,52895.0
18,0,7,2024,5,1682,2,222,1288.2493375126646,132514.0
18,0,5,2019,5,1633,2,734,1256.6370614359173,164870.0
27,0,9,2015,6,1244,2,734,1225.4174844408687,36487.0
0,1,9,1920,6,489,1,216,1885.7409903172734,16147.0
18,0,7,2016,6,1645,2,734,1520.0,112086.0
6,1,9,2021,6,476,2,937,855.2985999398212,19850.0
0,1,9,2008,6,219,0,783,530.929158456675,11538.0
1,0,5,2012,1,1325,0,286,1194.5906065275187,29856.0
18,0,8,2020,1,1653,2,668,1256.6370614359173,84631.0
6,0,9,1963,6,200,0,799,962.1127501618741,19890.0
8,1,8,2023,5,1390,2,734,1320.2543126711105,69070.0
6,1,9,2019,6,1402,2,939,1075.2100856911068,20850.0
12,2,9,2007,6,653,2,937,638.0,10000.0
6,0,5,2020,6,1448,2,937,1194.5906065275187,47905.0
27,0,8,2014,6,1240,2,694,1225.4174844408687,34500.0
9,0,9,1994,6,880,2,937,962.1127501618741,28000.0
6,0,5,2021,6,1596,2,519,1385.4423602330987,45656.0
4,0,8,2023,5,1760,2,937,1398.6684653047118,126380.0
6,1,5,2016,1,1206,3,288,1017.8760197630929,15499.0
27,0,3,2016,3,1453,2,937,1164.1564276958677,65300.0
4,0,5,2021,5,1353,2,937,1307.4051987179282,115000.0
25,2,7,2000,6,753,2,238,490.8738521234052,10011.0
6,1,9,2002,6,488,1,814,855.2985999398212,8950.0
18,0,5,2023,6,1381,0,937,1225.4174844408687,110000.0
4,0,8,2022,6,1374,2,734,1398.6684653047118,106873.0
26,1,9,1950,1,1807,0,871,1598.3999999999999,19500.0
19,0,7,1990,1,1100,0,937,1075.2100856911068,24999.0
0,0,8,2024,3,1716,2,961,1194.5906065275187,74900.0
1,0,5,2015,6,1567,2,282,1463.0,38681.0
6,1,9,2022,6,95,0,832,804.247719318987,9250.0
8,1,8,2016,6,1379,0,384,1219.2206929316628,70154.0
6,0,8,2022,6,299,0,817,855.2985999398212,10500.0
18,0,5,2020,6,1795,2,712,1288.2493375126646,119580.0
6,0,8,2022,3,1443,2,693,1194.5906065275187,35000.0
18,0,1,2020,6,1787,2,18,1559.25,136784.0
27,0,3,2022,3,1453,2,748,1164.1564276958677,65166.0
6,0,7,1978,6,296,1,929,1017.8760197630929,12992.0
6,0,4,2017,0,854,3,486,855.2985999398212,15864.0
18,0,7,2013,6,1681,2,971,1288.2493375126646,93950.0
6,0,9,1966,0,231,0,462,907.9202768874502,16258.0
1,0,5,1998,6,1428,1,97,1256.6370614359173,43206.0
6,0,5,2018,6,1520,2,524,1134.1149479459152,27728.0
18,2,5,2024,3,1859,2,207,804.247719318987,76836.0
6,1,9,1960,6,1435,0,142,962.1127501618741,12795.0
18,0,7,2021,3,1919,2,937,973.1397403759745,57000.0
4,0,5,2023,5,1761,2,845,1398.6684653047118,120500.0
24,0,8,2022,3,1594,2,734,1385.4423602330987,47897.0
6,1,9,1969,6,476,2,625,804.247719318987,11041.0
18,0,8,2009,6,1653,2,734,1520.0,81458.0
4,0,5,1998,6,1026,3,577,855.2985999398212,43986.0
6,1,5,2001,6,490,2,420,855.2985999398212,12583.0
18,0,7,2022,5,1918,2,854,973.1397403759745,59950.0
18,0,8,2021,5,1653,2,937,1520.0,87745.0
6,0,8,1988,6,1816,1,97,1194.5906065275187,28841.0
18,0,7,2015,6,1677,2,926,1288.2493375126646,112999.0
4,0,8,2020,6,1373,2,734,1385.4423602330987,78193.0
6,1,5,1990,6,433,1,937,804.247719318987,10000.0
8,1,3,2019,6,1384,2,291,1219.2206929316628,111648.0
1,0,5,2019,6,1427,2,284,1256.6370614359173,48013.0
8,1,3,2018,6,1384,2,286,1219.2206929316628,101402.0
8,1,5,2021,6,1962,1,937,1134.1149479459152,44000.0
6,1,9,1940,6,1719,2,864,1194.5906065275187,15000.0
0,1,8,1925,1,2063,3,814,891.0,9800.0
18,0,7,2019,1,1801,2,693,1288.2493375126646,125634.0
6,0,8,1970,1,271,0,608,934.8201639838128,10455.0
0,1,9,2020,1,2004,0,38,855.2985999398212,7238.0
0,1,8,1973,6,2047,2,734,530.929158456675,10707.0
18,0,7,2023,3,1802,2,936,1288.2493375126646,153000.0
18,0,8,2022,5,1653,2,734,1520.0,84064.0
12,1,9,2000,6,1160,0,937,706.8583470577034,17500.0
0,1,8,1970,6,267,0,142,598.0,17706.0
21,0,8,2015,6,1729,2,936,1650.2,49713.0
18,0,5,2023,3,1905,2,734,1790.25,117293.0
12,0,7,2014,5,1128,2,901,1530.3200000000002,52500.0
12,1,9,1970,6,316,0,400,986.0,13363.0
6,1,9,1940,1,1402,0,185,754.7676350249478,11024.0
18,0,5,2015,6,1633,2,693,1256.6370614359173,154000.0
18,0,7,2018,5,1624,2,728,1520.0,129941.0
6,0,8,2023,3,1440,2,734,1256.6370614359173,49526.0
27,0,9,2002,6,1171,1,65,1075.2100856911068,30102.0
11,0,8,2003,6,913,3,190,1116.0,22895.0
8,1,9,1999,6,1065,2,381,1385.4423602330987,75722.0
11,1,9,2020,6,1594,0,857,804.247719318987,8996.0
18,0,7,2010,5,1780,2,620,1256.6370614359173,122492.0
4,2,5,2022,3,1488,2,519,1182.3698111050544,72270.0
6,0,9,2021,3,598,0,937,615.7521601035994,13995.0
4,0,5,2022,6,1372,2,734,1256.6370614359173,88620.0
6,1,7,2006,6,1599,0,817,1017.8760197630929,36000.0
4,0,7,2023,3,1369,2,937,1256.6370614359173,76500.0
6,0,8,2012,1,1524,1,513,1134.1149479459152,31736.0
4,2,7,2021,5,1480,2,937,1182.3698111050544,48995.0
4,0,5,2023,3,1762,2,381,1385.4423602330987,141422.0
6,0,9,2024,6,859,1,937,855.2985999398212,18000.0
6,1,8,1967,6,226,0,814,754.7676350249478,9337.0
18,0,7,1999,6,400,3,561,1075.2100856911068,54564.0
4,0,5,2022,6,1372,0,287,1256.6370614359173,65000.0
6,0,5,2019,6,1596,2,782,1385.4423602330987,85000.0
6,0,8,2024,3,1820,2,845,1256.6370614359173,33499.0
18,1,5,2000,6,1463,0,339,1046.3467031862506,557.0
18,2,9,1982,1,612,2,224,572.5552611167398,15478.0
6,1,5,2021,5,1835,2,693,1194.5906065275187,38528.0
24,1,9,2004,6,1271,2,885,1134.1149479459152,44500.0
0,1,8,1973,6,280,0,667,530.929158456675,9243.0
27,0,8,2020,6,1462,1,804,1164.1564276958677,105975.0
0,1,5,2021,6,219,0,783,530.929158456675,11538.0
4,0,5,2012,1,1372,2,486,1256.6370614359173,75391.0
8,1,8,2023,5,1390,2,734,1320.2543126711105,69070.0
6,1,9,2019,6,1402,2,939,1075.2100856911068,20850.0
6,1,9,1960,0,130,0,462,855.2985999398212,12980.0
9,0,9,1994,6,880,2,937,962.1127501618741,28000.0
21,0,3,2024,6,1581,2,937,1194.5906065275187,79599.0
4,0,8,2022,3,1759,2,937,1398.6684653047118,129000.0
6,0,9,2007,6,1227,2,265,1075.2100856911068,29508.0
6,1,9,2019,6,488,1,814,855.2985999398212,8950.0
4,2,7,2023,3,1479,2,291,1182.3698111050544,55167.0
6,1,9,1999,6,888,1,941,855.2985999398212,18500.0
18,2,8,2014,6,1873,2,238,804.247719318987,41179.0
12,0,5,2008,6,1288,2,509,1938.0,30100.0
25,2,7,2003,1,755,2,178,750.0,8225.0
4,0,7,2016,6,1349,2,734,1307.4051987179282,91226.0
2,0,8,2018,5,1738,2,976,1288.2493375126646,57250.0
27,0,8,2006,6,1169,2,185,1075.2100856911068,41090.0
25,2,7,2023,3,762,2,238,753.0,15478.0
2,0,5,2020,6,1714,2,410,1385.4423602330987,62359.0
18,0,7,2019,5,1624,2,471,1520.0,142784.0
4,0,7,2023,5,1349,2,863,1307.4051987179282,89950.0
18,0,9,1995,1,622,2,526,783.0,23552.0
18,0,8,2022,6,1653,2,937,1520.0,83000.0
18,0,7,2023,3,1802,2,961,1288.2493375126646,154500.0
9,1,8,2022,6,1389,2,217,1320.2543126711105,73495.0
1,0,8,2008,6,1318,2,529,1194.5906065275187,39777.0
12,1,9,1994,6,864,2,376,975.0,13473.0
22,1,5,2020,6,1490,2,185,1320.2543126711105,166923.0
4,0,5,2012,1,1372,2,653,1307.4051987179282,85110.0
27,0,8,2018,6,1450,2,926,1194.5906065275187,38999.0
6,1,9,1949,6,38,0,364,962.1127501618741,13920.0
25,0,7,2022,5,1984,2,763,1017.8760197630929,22808.0
6,1,9,1965,1,105,0,678,962.1127501618741,35077.0
0,0,9,1992,6,1511,2,856,1075.2100856911068,155000.0
18,0,7,2013,6,1681,2,971,1288.2493375126646,93950.0
28,0,8,2020,3,1722,2,937,1225.4174844408687,69999.0
6,1,8,2014,6,1400,2,406,1075.2100856911068,22271.0
6,1,9,1999,6,488,3,663,855.2985999398212,10857.0
18,0,9,2007,6,1638,2,36,1256.6370614359173,77938.0
1,0,5,1981,6,1428,2,926,1256.6370614359173,64999.0
6,1,9,1960,6,250,1,339,1520.0,10022.0
28,0,7,2023,6,1727,2,618,1225.4174844408687,61965.0
18,0,7,2017,6,1801,2,734,1288.2493375126646,140759.0
4,0,5,2019,6,1374,2,633,1520.0,146451.0
6,0,5,2021,6,1596,2,519,1385.4423602330987,45656.0
6,1,9,1969,6,476,2,625,804.247719318987,11041.0
4,0,7,2017,6,1360,2,519,1256.6370614359173,63473.0
4,0,8,2019,6,1375,2,676,1398.6684653047118,77392.0
4,0,8,2020,6,1373,2,734,1385.4423602330987,78193.0
6,1,5,2020,6,433,1,937,804.247719318987,10000.0
6,1,9,1950,1,2129,1,439,314.1592653589793,13920.0
4,0,7,2011,6,1360,2,185,1164.1564276958677,55622.0
18,2,5,2023,3,1859,2,960,804.247719318987,78750.0
8,1,5,2021,6,1962,1,937,1134.1149479459152,44000.0
11,1,8,2023,6,445,0,486,864.0,12784.0
27,0,3,2022,3,2106,2,142,864.0,94653.0
18,0,7,2023,6,1802,2,291,1288.2493375126646,145536.0
6,1,9,1940,6,1719,2,864,1164.1564276958677,15000.0
6,1,9,2022,6,1402,0,926,1075.2100856911068,15999.0
0,1,8,1925,1,2063,3,814,1013.9999999999999,9800.0
25,2,7,2004,6,754,1,405,750.0,10133.0
4,0,7,2023,3,1369,2,836,1256.6370614359173,72500.0
1,0,8,2023,3,1425,2,801,1256.6370614359173,57995.0
6,0,9,1990,6,419,3,200,855.2985999398212,21046.0
6,0,8,2020,6,1517,2,405,1134.1149479459152,44542.0
0,1,8,1973,6,2047,2,734,530.929158456675,10707.0
18,0,7,2007,6,1701,2,621,1134.1149479459152,116924.0
6,1,5,2001,6,490,2,420,855.2985999398212,12583.0
1,0,8,2014,6,1422,2,560,1256.6370614359173,43974.0
12,1,9,2000,6,1160,0,937,706.8583470577034,17500.0
21,0,8,2015,6,1729,2,936,1650.2,49713.0
12,0,8,1996,5,1128,2,901,1530.3200000000002,52500.0
13,0,3,2024,3,1589,2,937,1398.6684653047118,163000.0
12,1,9,1970,6,316,0,400,986.0,13363.0
6,0,9,2023,6,419,2,569,855.2985999398212,15033.0
6,2,9,2022,6,367,0,539,855.2985999398212,8897.0
6,0,5,2023,5,1438,2,734,1385.4423602330987,57340.0
6,1,9,1959,6,140,0,405,962.1127501618741,8908.0
11,1,9,1980,6,445,0,734,754.7676350249478,14335.0
0,1,8,1969,6,175,0,976,483.0,9970.0
6,0,8,2019,6,1443,2,405,1194.5906065275187,32293.0
6,1,9,1949,6,38,0,364,962.1127501618741,13920.0
27,0,9,2003,6,1171,0,937,1075.2100856911068,34750.0
27,2,5,2018,6,1454,2,805,1164.1564276958677,79715.0
18,0,5,2017,6,1795,2,832,1288.2493375126646,115000.0
11,1,5,1975,6,452,1,509,940.2472652928892,8694.0
1,0,7,2022,6,1317,2,849,1194.5906065275187,31500.0
4,2,1,1959,5,1,0,937,72.0,67500.0
18,0,5,2023,3,1657,2,36,1520.0,136411.0
12,1,9,2010,6,1220,2,556,1436.2,19635.0
24,0,8,2017,1,1594,2,288,1385.4423602330987,34545.0
9,0,7,2023,5,0,0,937,546.0,77500.0
22,1,5,2021,5,1490,2,937,1320.2543126711105,169500.0
6,1,9,2022,6,428,1,937,973.1397403759745,14000.0
18,0,8,2024,3,1703,2,801,1320.2543126711105,165783.0
22,1,9,2022,3,1500,2,937,1320.2543126711105,157888.0
6,0,8,2012,6,1516,3,287,1134.1149479459152,21500.0
6,1,5,1991,6,496,2,405,855.2985999398212,13251.0
12,1,5,2005,6,1165,2,738,1290.0,16878.0
9,1,8,2022,6,1389,2,217,1320.2543126711105,73495.0
1,0,8,2017,6,1422,0,282,1256.6370614359173,29950.0
2,0,7,2023,3,1708,2,956,1385.4423602330987,66900.0
18,0,8,2022,6,1781,0,937,995.3822163633902,42000.0
18,0,7,2015,6,1677,2,926,1288.2493375126646,112999.0
1,0,7,2021,5,808,2,219,1134.1149479459152,49542.0
6,0,5,2018,6,1519,3,282,1134.1149479459152,23740.0
24,0,5,2020,6,1596,2,937,1385.4423602330987,47500.0
6,1,7,1946,1,20,0,145,855.2985999398212,7684.0
18,0,5,2022,5,1657,2,844,1520.0,124995.0
26,1,5,2022,1,1349,0,937,324.0,3950.0
6,1,9,1955,1,104,0,405,962.1127501618741,29509.0
4,0,7,1997,1,1013,0,286,962.1127501618741,29830.0
18,0,8,2012,6,1655,2,619,1256.6370614359173,79000.0
18,0,5,2021,3,1657,2,402,1520.0,144540.0
24,0,5,2019,3,1975,3,734,1075.2100856911068,42358.0
18,0,7,2015,6,395,0,142,1134.1149479459152,98127.0
18,2,1,2020,6,610,1,97,452.3893421169302,13029.0
6,1,7,1970,6,281,1,486,1385.4423602330987,11800.0
0,1,9,1943,1,1520,0,232,690.0,8240.0
26,1,9,1960,1,138,0,839,804.247719318987,7350.0
25,2,7,2022,6,753,0,937,750.0,8500.0
6,0,9,1966,6,230,1,11,907.9202768874502,16076.0
22,0,8,2012,6,1494,2,926,1320.2543126711105,149999.0
1,0,5,2016,6,1427,2,926,1256.6370614359173,48999.0
6,0,5,2016,1,1972,3,286,940.2472652928892,20753.0
27,0,8,2024,1,1949,3,948,1017.8760197630929,39999.0
6,1,8,2023,3,1944,2,870,855.2985999398212,23499.0
18,0,7,2022,3,1645,2,660,1520.0,133627.0
1,0,8,2022,1,1423,0,464,1256.6370614359173,31468.0
18,0,7,2012,5,1685,2,526,1288.2493375126646,73495.0
18,0,5,2022,5,1633,2,935,1256.6370614359173,167900.0
18,0,7,1996,6,413,2,407,1075.2100856911068,97437.0
4,2,7,2021,5,1480,2,937,1182.3698111050544,56000.0
28,0,8,2016,5,1720,2,976,1225.4174844408687,66250.0
11,1,9,1970,1,572,0,337,53092.91584566751,5568.0
1,0,8,2013,6,1422,0,287,1256.6370614359173,29500.0
27,0,8,2023,6,1240,0,284,1225.4174844408687,27584.0
0,0,8,2023,3,1538,2,36,1320.2543126711105,94541.0
18,0,8,2013,6,1653,2,693,1520.0,73000.0
4,0,7,2021,6,1758,2,693,1398.6684653047118,138270.0
11,1,9,1990,6,516,0,845,572.5552611167398,11000.0
6,0,5,2022,6,1595,3,937,1385.4423602330987,52850.0
6,1,7,1968,6,224,0,448,855.2985999398212,11591.0
18,0,7,2014,3,1624,2,620,1520.0,140309.0
19,2,7,2001,1,57,0,937,572.5552611167398,5995.0
1,0,9,2019,1,1561,0,937,1290.0,9995.0
18,0,5,2022,5,1793,2,845,1288.2493375126646,128250.0
18,2,7,2000,6,1895,0,339,1134.1149479459152,779.0
12,1,8,2007,6,1159,3,569,706.8583470577034,12249.0
4,0,8,2022,6,1388,0,937,1398.6684653047118,85000.0
10,1,9,1977,6,559,2,238,1256.6370614359173,9465.0
6,1,5,2000,6,928,2,405,907.9202768874502,17260.0
18,0,5,2022,6,1907,2,286,973.1397403759745,127410.0
21,0,9,2004,6,502,1,618,1017.8760197630929,54642.0
