name,Movement,Case material,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($)
Patek Philippe Neptune,Quartz,Gold/Steel,2000,Good,4880,"No original box, no original papers", Texas,572.5552611167398,5485.0
Patek Philippe Aquanaut,Automatic,Steel,2015,Very good,5167,"Original box, original papers", Florida,1256.6370614359173,54875.0
Patek Philippe,Manual winding,Yellow gold,1960,Very good,782,"Original box, original papers", Florida,1164.1564276958677,8500.0
Patek Philippe Aquanaut,Automatic,Rose gold,2016,Very good,5167,"Original box, original papers", New York,1256.6370614359173,72995.0
Patek Philippe Aquanaut,Automatic,Steel,2022,Very good,5167,"Original box, original papers", New York,1256.6370614359173,65720.0
Patek Philippe Perpetual Calendar,Automatic,White gold,2022,Unworn,5320,"Original box, original papers", Caserta,1256.6370614359173,77949.0
Patek Philippe Nautilus,Automatic,Steel,2007,Very good,5711,"Original box, no original papers", New York,1520.0,93995.0
Patek Philippe Gondolo,Manual winding,White gold,2008,Very good,5124,"Original box, original papers", Florida,1436.2,21875.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1967,Very good,3512,"Original box, no original papers", Florida,754.7676350249478,9200.0
Patek Philippe Nautilus,Automatic,Rose gold,2021,Very good,5980,"No original box, no original papers", Florida,1288.2493375126646,104997.0
Patek Philippe Aquanaut,Automatic,Steel,2021,Unworn,5968,"Original box, original papers", New York,1398.6684653047118,127000.0
Patek Philippe World Time,Automatic,White gold,2019,Unworn,5230,"Original box, original papers", New York,1164.1564276958677,37500.0
Patek Philippe Vintage,Manual winding,Yellow gold,2023,Good,1481,"No original box, no original papers", New York,804.247719318987,7000.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1992,Good,3919,"Original papers, no original box", Düsseldorf,855.2985999398212,11247.0
Patek Philippe Nautilus,Automatic,Gold/Steel,2018,Very good,5980,"Original box, no original papers", New York,1559.25,102900.0
Patek Philippe Aquanaut,Automatic,White gold,2023,Very good,5168,"Original box, original papers", Arizona,1398.6684653047118,78500.0
