name,Movement,Case material,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($)
18,0,9,2022,6,146,2,259,1075.2100856911068,64586.0
1,0,8,2020,5,565,2,247,1256.6370614359173,61475.0
2,0,5,2024,3,369,2,4,1385.4423602330987,77337.0
9,1,8,1950,5,465,2,247,1320.2543126711105,68500.0
25,2,5,2007,6,296,3,54,750.0,14309.0
6,1,9,1945,1,764,0,259,754.7676350249478,6785.0
8,0,5,2020,5,673,0,219,1017.8760197630929,79560.0
4,0,5,2024,6,515,3,219,1320.2543126711105,107950.0
12,1,8,2024,6,503,0,228,1419.0,18500.0
25,2,5,2010,6,310,2,151,706.8583470577034,16926.0
3,0,8,2022,3,585,2,247,973.1397403759745,139000.0
0,1,9,1970,1,84,0,259,314.1592653589793,9928.0
4,2,5,2024,3,563,2,197,1182.3698111050544,78193.0
18,0,7,2017,5,643,2,247,1320.2543126711105,99750.0
18,0,7,2022,3,643,2,158,1288.2493375126646,150219.0
12,1,8,1995,5,541,2,247,1519.56,48500.0
18,0,7,2021,5,711,2,122,973.1397403759745,54413.0
4,0,5,2024,5,562,2,259,1182.3698111050544,97749.0
6,1,7,2022,6,182,0,259,804.247719318987,16999.0
1,0,8,2012,6,584,3,228,1017.8760197630929,40560.0
2,1,8,2018,6,610,2,246,1288.2493375126646,55000.0
4,0,5,2017,5,545,2,247,1307.4051987179282,125250.0
8,1,5,2022,3,748,2,247,1134.1149479459152,68880.0
22,1,9,2000,6,199,2,4,1017.8760197630929,128059.0
28,0,8,2017,5,469,2,208,1256.6370614359173,78193.0
6,0,9,1975,6,56,3,51,962.1127501618741,15545.0
18,0,8,2004,3,458,2,247,1256.6370614359173,82992.0
6,1,5,2021,5,456,2,259,1194.5906065275187,43498.0
8,1,8,2008,6,409,2,101,1385.4423602330987,83406.0
8,1,5,2020,6,452,2,17,1219.2206929316628,71825.0
6,0,4,2022,0,323,3,133,855.2985999398212,15864.0
11,2,9,2017,1,240,0,146,415.4756284372501,10441.0
18,0,7,2024,3,643,2,191,1520.0,140000.0
6,1,5,1993,6,134,2,259,754.7676350249478,13251.0
12,2,9,2008,6,798,0,54,615.7521601035994,14588.0
18,0,7,2023,5,414,2,219,1288.2493375126646,146000.0
4,0,5,2019,6,545,2,49,1256.6370614359173,70989.0
6,1,9,1953,1,16,3,238,754.7676350249478,10999.0
4,2,5,2024,3,545,2,80,1182.3698111050544,85378.0
25,2,7,1970,6,293,0,228,490.8738521234052,11650.0
25,2,7,2021,6,280,2,259,753.0,15022.0
25,2,7,2011,5,280,2,259,750.0,12065.0
21,0,8,2019,6,541,2,247,1194.5906065275187,75000.0
21,0,8,2023,3,541,2,247,1194.5906065275187,86900.0
24,1,9,2004,6,484,3,80,1075.2100856911068,20916.0
24,0,5,2020,3,752,2,247,1104.4661672776617,37000.0
8,0,5,2015,1,224,2,195,855.2985999398212,90000.0
9,0,5,2015,3,435,2,77,1194.5906065275187,108233.0
4,0,7,2022,5,524,2,97,1256.6370614359173,70153.0
6,1,9,1945,1,81,3,233,962.1127501618741,26327.0
0,1,8,1940,6,20,0,96,754.7676350249478,30623.0
12,2,8,2021,1,318,0,127,380.132711084365,6346.0
6,1,9,1950,6,446,0,247,1017.8760197630929,16400.0
6,1,4,2017,6,135,1,259,706.8583470577034,16389.0
18,0,7,1982,6,110,0,259,1075.2100856911068,47326.0
12,1,5,2024,5,713,2,27,1013.9999999999999,42872.0
12,0,8,2019,6,469,0,259,1938.0,23692.0
24,1,9,2002,6,460,0,54,1075.2100856911068,24053.0
28,0,7,2024,3,654,2,4,1320.2543126711105,67871.0
2,1,8,2017,6,658,1,247,1256.6370614359173,51992.0
24,0,8,2021,6,641,2,219,1385.4423602330987,44500.0
4,0,5,2023,3,680,2,28,1398.6684653047118,150219.0
6,1,9,1999,6,453,0,27,1017.8760197630929,21280.0
6,1,7,1957,6,798,0,185,1242.0,17260.0
12,1,8,1955,6,459,0,259,1436.2,18708.0
21,0,5,2010,6,495,1,247,1086.8653944359248,59850.0
4,0,5,2021,1,545,2,259,1256.6370614359173,77653.0
21,0,3,2019,5,665,2,247,1225.4174844408687,87500.0
6,1,8,2022,6,454,2,259,1194.5906065275187,31000.0
26,1,9,1944,6,798,0,256,738.0,12615.0
9,0,9,1994,6,334,2,94,962.1127501618741,24498.0
4,0,5,2014,5,545,2,172,1256.6370614359173,91312.0
18,0,5,2023,3,723,2,219,973.1397403759745,85999.0
6,0,5,2022,6,372,2,208,1385.4423602330987,39751.0
19,0,7,2006,6,346,2,247,1075.2100856911068,34570.0
12,1,8,1997,6,333,0,70,1436.2,16199.0
24,0,8,2023,3,641,2,247,1385.4423602330987,55000.0
18,0,7,2007,5,628,2,187,1256.6370614359173,111350.0
18,0,7,1995,6,146,2,191,1075.2100856911068,65000.0
1,0,8,2022,5,565,2,259,1256.6370614359173,58021.0
1,0,8,2010,6,593,2,247,1164.1564276958677,41500.0
8,1,9,2010,6,505,2,247,1194.5906065275187,79500.0
6,1,8,2014,6,704,3,247,754.7676350249478,12813.0
6,0,5,2020,5,372,2,247,1385.4423602330987,41950.0
6,0,8,2024,3,320,2,80,962.1127501618741,31524.0
12,1,8,2005,1,446,2,259,1584.0,16369.0
26,1,9,1970,6,18,0,253,615.7521601035994,7495.0
6,1,9,2014,6,176,0,27,855.2985999398212,12483.0
6,0,8,2018,6,338,0,228,855.2985999398212,22360.0
4,0,8,2021,3,498,2,77,1398.6684653047118,91288.0
25,2,8,2018,6,314,1,28,750.0,22271.0
0,1,9,1900,6,798,0,108,1885.7409903172734,3563.0
26,0,9,1994,6,798,2,60,1194.5906065275187,5511.0
4,0,7,1990,3,524,2,78,1256.6370614359173,66332.0
18,0,7,2023,6,711,2,37,962.1127501618741,55110.0
1,0,8,2024,5,313,2,27,1134.1149479459152,85187.0
1,0,8,2023,5,333,2,27,1194.5906065275187,56680.0
12,0,5,2021,6,508,2,28,1938.0,46000.0
6,0,5,2018,6,595,2,259,1134.1149479459152,27728.0
10,0,9,2022,6,158,0,80,1256.6370614359173,16797.0
4,0,5,2023,3,680,2,99,1385.4423602330987,141422.0
1,0,7,1966,5,314,2,247,1134.1149479459152,45599.0
21,0,5,2003,5,449,2,247,1134.1149479459152,84000.0
27,0,5,2020,3,550,2,145,1164.1564276958677,62916.0
1,0,9,2015,6,499,2,153,1194.5906065275187,33401.0
18,0,9,2008,6,446,2,214,1256.6370614359173,78193.0
4,0,7,2017,5,664,2,247,1398.6684653047118,137500.0
6,0,8,2024,6,374,3,228,1017.8760197630929,19425.0
8,1,5,2006,1,400,2,175,1385.4423602330987,73231.0
1,0,7,2020,3,314,2,247,1134.1149479459152,47450.0
9,1,9,2024,5,735,2,159,855.2985999398212,41759.0
0,1,7,2023,1,540,0,259,855.2985999398212,11432.0
27,0,8,2014,6,373,2,259,1244.1021067480938,129681.0
25,2,7,2000,6,280,2,51,490.8738521234052,10011.0
6,1,9,1988,6,223,2,133,1134.1149479459152,10240.0
1,0,8,2022,6,333,2,133,1194.5906065275187,31992.0
18,0,7,2022,5,643,2,175,1520.0,145222.0
6,1,5,2022,6,456,2,208,1194.5906065275187,28021.0
1,0,8,2008,6,499,2,148,1194.5906065275187,39777.0
4,0,5,2019,6,396,2,17,995.3822163633902,72381.0
28,0,8,2019,5,657,2,247,1225.4174844408687,132510.0
18,0,7,2015,6,647,2,94,1288.2493375126646,96880.0
2,0,5,2015,1,593,2,256,1256.6370614359173,74500.0
0,0,9,1851,6,727,1,148,1661.9025137490005,30623.0
21,0,3,2022,6,662,2,17,1017.8760197630929,47549.0
27,0,3,2022,3,566,2,259,1164.1564276958677,64000.0
18,0,7,2018,6,110,2,96,1596.0,83517.0
6,1,5,2023,6,456,2,247,1194.5906065275187,35999.0
12,1,9,2024,1,380,2,219,1661.9025137490005,39995.0
25,2,7,2023,3,280,2,233,753.0,17495.0
25,2,8,2023,5,314,1,17,750.0,21046.0
18,0,5,2015,6,680,2,197,1288.2493375126646,102963.0
4,2,7,2022,3,519,2,247,1182.3698111050544,51500.0
4,0,7,2017,6,522,2,259,1256.6370614359173,94653.0
4,0,7,2020,3,424,2,233,1256.6370614359173,109975.0
1,0,5,2023,6,369,2,70,1256.6370614359173,54116.0
4,0,8,2022,3,313,2,247,1398.6684653047118,135888.0
18,0,7,2022,3,647,2,253,1288.2493375126646,87999.0
0,0,9,1999,6,421,0,259,1075.2100856911068,65700.0
4,2,7,2004,1,386,2,259,1017.8760197630929,38357.0
6,1,9,1956,1,33,0,153,754.7676350249478,11300.0
27,0,5,2021,5,551,2,177,995.3822163633902,40000.0
4,0,5,2023,5,545,2,47,1256.6370614359173,99107.0
6,1,9,2018,6,446,2,221,1017.8760197630929,19450.0
18,2,5,2023,3,713,2,195,804.247719318987,88000.0
11,1,8,1907,6,798,1,47,480.0,6676.0
9,0,7,2022,6,606,2,247,1256.6370614359173,42999.0
0,1,5,1889,6,165,0,65,1963.4954084936207,8797.0
18,0,7,2024,5,720,2,27,973.1397403759745,92414.0
21,0,8,2016,6,636,2,247,1134.1149479459152,60350.0
27,0,8,1889,5,744,2,247,1017.8760197630929,49899.0
18,0,7,2011,5,617,2,219,1520.0,118000.0
0,1,9,2015,1,643,0,247,864.0,9900.0
4,0,5,2024,5,680,2,159,1385.4423602330987,146990.0
6,1,5,2003,6,16,3,228,706.8583470577034,14850.0
27,0,9,2014,3,484,2,23,1225.4174844408687,97993.0
27,0,8,2013,3,554,2,177,1225.4174844408687,122492.0
24,0,8,2021,5,641,2,259,1385.4423602330987,43986.0
6,1,9,2003,5,176,0,182,855.2985999398212,15868.0
18,0,7,2010,1,722,2,32,1256.6370614359173,116924.0
18,0,7,2018,6,140,0,219,275444169.0,42950.0
6,0,8,2023,6,637,2,208,1256.6370614359173,43655.0
21,0,3,2021,6,493,2,247,1075.2100856911068,66500.0
6,0,8,2023,3,690,2,28,1256.6370614359173,47772.0
18,0,5,2001,6,638,0,247,1256.6370614359173,84800.0
1,0,8,2022,3,499,2,28,1194.5906065275187,56535.0
4,2,7,2023,5,519,2,221,1182.3698111050544,51500.0
18,0,5,2019,5,638,2,208,1520.0,123816.0
9,1,8,2020,1,273,0,259,754.7676350249478,26572.0
11,1,9,2018,6,159,2,27,1288.2493375126646,9042.0
25,2,7,1960,6,286,0,228,490.8738521234052,11650.0
4,0,5,2011,6,396,2,259,995.3822163633902,65579.0
21,0,8,2021,5,798,2,42,1194.5906065275187,76279.0
25,0,7,2022,3,757,2,28,1017.8760197630929,32327.0
6,0,7,2020,1,606,2,259,1256.6370614359173,54132.0
4,0,7,2024,5,524,2,27,1256.6370614359173,78283.0
6,0,9,1972,6,798,1,222,1017.8760197630929,12995.0
4,0,7,2019,3,524,2,208,1256.6370614359173,64189.0
18,0,7,2015,6,754,2,247,1288.2493375126646,112999.0
8,1,8,2015,6,470,2,259,1219.2206929316628,66539.0
12,1,9,2011,6,344,2,221,1140.0,22010.0
25,0,5,2023,5,760,2,219,1017.8760197630929,55121.0
6,0,8,2023,3,696,2,247,1256.6370614359173,53000.0
0,1,9,1950,6,214,0,259,1156.0500000000002,12249.0
18,0,5,2023,6,680,2,204,1320.2543126711105,120653.0
6,0,7,2021,6,606,2,96,1256.6370614359173,42315.0
6,1,5,2011,3,268,2,78,855.2985999398212,29948.0
18,0,7,2010,5,414,2,228,1288.2493375126646,119500.0
27,0,5,2024,3,743,2,219,1017.8760197630929,50999.0
25,0,7,2024,3,760,2,159,1017.8760197630929,30846.0
18,0,7,1998,1,110,3,80,1596.0,82278.0
2,0,3,1945,3,655,2,78,1385.4423602330987,102584.0
8,1,5,2010,6,399,2,222,1385.4423602330987,79011.0
1,0,5,1990,6,299,2,17,1134.1149479459152,65700.0
6,0,8,2008,6,56,0,27,962.1127501618741,22427.0
2,0,5,2022,3,660,2,247,1385.4423602330987,80794.0
4,0,8,2023,5,312,2,247,1398.6684653047118,129000.0
27,0,5,2022,5,8,2,196,1164.1564276958677,49525.0
18,0,7,2022,3,643,2,247,1288.2493375126646,119800.0
25,2,8,2015,6,274,2,158,490.8738521234052,24498.0
1,0,8,2019,6,565,2,28,1256.6370614359173,61134.0
6,1,3,1870,1,531,0,259,1075.2100856911068,41774.0
27,0,8,2022,3,744,2,195,1017.8760197630929,55000.0
21,0,3,2016,1,602,1,259,1225.4174844408687,64717.0
0,0,7,2023,3,729,2,219,973.1397403759745,60600.0
18,0,5,2016,5,680,2,208,1288.2493375126646,121209.0
6,1,9,2019,6,446,2,247,1017.8760197630929,24410.0
18,0,1,2021,3,414,2,259,1559.25,136849.0
25,2,7,2014,6,280,1,222,750.0,8300.0
4,2,7,2023,6,307,0,230,1164.1564276958677,18433.0
25,0,7,2022,5,760,2,197,1017.8760197630929,22808.0
18,0,8,2021,5,631,2,191,1385.4423602330987,99000.0
6,0,3,1956,1,33,2,221,1017.8760197630929,23220.0
4,0,8,2019,6,498,2,185,1398.6684653047118,77392.0
22,0,5,2023,6,194,0,173,1164.1564276958677,146462.0
12,0,5,1910,6,449,0,259,1938.0,27500.0
2,0,7,2023,3,346,2,247,1385.4423602330987,62500.0
18,0,7,1987,6,415,2,259,1075.2100856911068,94653.0
2,0,3,2016,6,655,2,247,1385.4423602330987,75000.0
21,0,5,2024,5,542,2,47,1194.5906065275187,115198.0
6,0,9,2007,6,465,3,259,1075.2100856911068,29509.0
18,0,7,2014,3,643,2,247,1288.2493375126646,119000.0
6,0,9,2004,5,411,2,259,1075.2100856911068,22149.0
18,0,8,2013,1,631,2,3,1520.0,87905.0
4,0,7,2015,6,515,0,247,1307.4051987179282,65000.0
18,0,5,2017,6,680,2,259,1288.2493375126646,117234.0
1,0,5,2021,5,369,2,247,1256.6370614359173,67495.0
25,0,7,2021,5,759,2,247,1017.8760197630929,29495.0
6,1,9,1950,6,81,0,222,962.1127501618741,38500.0
18,0,1,1982,1,108,0,218,1385.4423602330987,69000.0
0,0,8,2019,6,537,2,259,1256.6370614359173,48997.0
2,0,3,2012,5,665,2,259,1256.6370614359173,143300.0
11,1,9,1980,6,127,0,219,837.0,13000.0
18,0,7,2023,3,720,2,28,973.1397403759745,66702.0
18,0,5,2022,5,680,2,247,1288.2493375126646,132950.0
18,0,7,2015,6,711,2,208,1256.6370614359173,94491.0
2,0,5,2024,6,660,2,259,1385.4423602330987,70314.0
2,0,7,2022,6,653,0,4,1256.6370614359173,69598.0
1,0,8,2022,3,565,2,196,1256.6370614359173,61908.0
27,0,8,2023,5,744,2,206,1017.8760197630929,46920.0
25,2,7,2022,3,274,2,247,753.0,19000.0
6,0,8,2023,3,752,2,80,1104.4661672776617,39274.0
4,2,5,2024,3,545,2,80,1182.3698111050544,85378.0
1,0,5,2019,3,299,2,195,1134.1149479459152,76776.0
27,0,9,2021,6,505,0,247,1225.4174844408687,32800.0
2,0,8,2021,6,665,2,228,1288.2493375126646,64050.0
12,1,3,2023,6,425,0,221,1344.0,22210.0
9,0,5,2021,3,798,2,96,1075.2100856911068,43317.0
6,0,5,2014,6,680,2,70,1134.1149479459152,24875.0
2,0,3,2023,6,665,2,17,1288.2493375126646,52671.0
1,0,5,2020,6,593,2,247,1164.1564276958677,63615.0
6,1,8,2022,6,454,2,259,1194.5906065275187,31000.0
6,1,9,1990,1,71,3,247,907.9202768874502,9599.0
18,0,5,2022,3,720,2,195,973.1397403759745,121446.0
6,1,9,2022,6,430,0,259,1075.2100856911068,17260.0
25,0,7,2022,5,759,2,259,1017.8760197630929,27282.0
6,1,9,1969,6,176,2,171,804.247719318987,11041.0
4,0,8,2021,6,498,2,247,1398.6684653047118,87995.0
4,0,7,2021,3,524,2,62,1256.6370614359173,63362.0
4,0,8,2023,5,313,2,247,1398.6684653047118,126000.0
18,0,9,1984,1,139,1,196,1104.4661672776617,69011.0
4,0,5,2024,3,562,2,80,1182.3698111050544,95229.0
6,0,5,1998,1,403,0,50,855.2985999398212,22048.0
11,1,9,2020,1,76,2,78,864.0,7290.0
18,0,1,2020,6,414,2,208,1559.25,127074.0
6,0,9,2012,6,352,0,221,1017.8760197630929,19080.0
11,0,9,1972,6,798,2,85,1368.0,8897.0
18,0,8,2023,6,631,0,70,1520.0,65412.0
18,0,7,2010,6,643,2,109,1520.0,119151.0
18,0,7,2020,5,414,2,247,1288.2493375126646,140000.0
25,2,5,2020,5,310,2,247,706.8583470577034,27905.0
4,0,7,1985,1,524,2,247,1256.6370614359173,53000.0
6,0,5,2012,6,324,2,17,1075.2100856911068,33073.0
12,1,9,2010,6,341,2,259,1140.0,16069.0
1,0,5,2010,6,598,2,32,1134.1149479459152,37861.0
1,0,8,2015,1,593,2,222,1134.1149479459152,40125.0
18,0,7,2021,3,643,2,109,1288.2493375126646,150331.0
25,2,7,2020,5,281,2,247,175.0,18495.0
4,0,8,2023,6,528,2,208,1398.6684653047118,85368.0
18,0,1,2021,6,414,2,247,1288.2493375126646,113300.0
1,0,8,2017,6,297,3,208,1134.1149479459152,54088.0
12,0,9,2023,1,335,0,259,2042.820622996763,27585.0
18,0,7,2018,6,646,2,28,1288.2493375126646,120821.0
25,0,7,2022,5,759,2,247,1017.8760197630929,31999.0
27,0,9,2009,5,446,3,208,1194.5906065275187,117299.0
21,0,9,2020,6,335,0,80,1134.1149479459152,45211.0
18,2,5,2024,3,713,2,195,804.247719318987,81000.0
18,0,7,2018,6,647,2,70,1288.2493375126646,71980.0
12,1,8,2020,6,528,3,110,706.8583470577034,20601.0
18,0,5,2021,3,723,2,247,973.1397403759745,105088.0
6,1,8,1999,6,731,0,228,754.7676350249478,15080.0
27,0,8,2022,6,743,2,133,1017.8760197630929,45172.0
25,2,5,2022,1,207,2,219,415.4756284372501,28072.0
18,0,7,2017,6,643,2,185,1520.0,128059.0
6,1,9,1970,6,71,0,259,907.9202768874502,9454.0
18,2,6,2021,6,110,0,219,804.247719318987,37950.0
9,1,8,2023,3,465,2,159,1320.2543126711105,77337.0
4,0,8,2024,3,313,2,188,1398.6684653047118,139195.0
21,0,8,1977,3,583,2,219,1256.6370614359173,77499.0
1,0,5,2022,6,593,2,175,1164.1564276958677,65908.0
25,1,5,2021,5,760,2,259,1017.8760197630929,47326.0
4,0,8,2023,5,498,2,204,1385.4423602330987,103816.0
3,0,8,2023,3,596,2,38,1320.2543126711105,86746.0
6,1,8,2020,6,313,2,17,754.7676350249478,18374.0
18,0,7,2006,6,617,2,41,1520.0,120821.0
6,0,8,1955,1,596,1,257,1134.1149479459152,24382.0
21,0,8,2023,6,541,3,259,1194.5906065275187,64000.0
4,0,7,2022,6,313,2,259,750.0,126357.0
18,2,7,1980,6,701,0,259,1520.0,25055.0
4,0,7,2012,5,522,2,247,1307.4051987179282,74500.0
1,0,8,2013,6,316,2,253,1134.1149479459152,42950.0
6,0,8,2021,6,320,2,80,962.1127501618741,26927.0
0,1,8,2005,6,591,3,99,1075.2100856911068,24443.0
25,0,7,2022,5,755,2,218,1017.8760197630929,24495.0
18,0,1,2020,5,414,2,247,1559.25,134415.0
25,2,8,1925,6,288,0,228,650.0,29120.0
27,0,5,2021,3,746,2,120,1017.8760197630929,57337.0
6,0,9,2011,6,203,1,17,934.8201639838128,16592.0
25,2,7,2022,5,280,2,202,706.8583470577034,18956.0
9,0,8,2022,6,374,2,238,1017.8760197630929,25600.0
3,0,8,2022,6,596,2,96,1320.2543126711105,97437.0
0,2,9,1937,6,22,3,80,1056.0,74870.0
4,0,8,2021,6,312,2,247,1398.6684653047118,124000.0
0,1,5,1881,6,798,1,228,1963.4954084936207,6000.0
6,1,8,2020,5,497,2,247,1075.2100856911068,28330.0
6,1,5,2005,6,367,3,221,881.4130888727864,20190.0
28,0,3,2024,5,665,2,27,1225.4174844408687,107904.0
6,0,9,2016,1,652,0,217,962.1127501618741,11995.0
1,0,8,2001,6,316,0,70,1134.1149479459152,41769.0
6,0,9,1987,6,147,0,247,855.2985999398212,16950.0
18,0,7,2013,3,720,2,78,973.1397403759745,82619.0
18,0,7,2021,1,414,1,228,1288.2493375126646,106500.0
0,0,8,2023,3,596,2,144,1320.2543126711105,99218.0
4,1,5,2020,3,562,2,228,1182.3698111050544,77175.0
1,0,8,2015,6,346,2,247,1288.2493375126646,45500.0
6,0,9,1975,6,56,0,247,962.1127501618741,19900.0
21,0,8,2021,5,541,2,247,1256.6370614359173,72495.0
1,0,5,2019,1,593,0,259,1463.0,33494.0
0,1,8,1980,6,376,0,208,995.3822163633902,10752.0
6,1,5,2016,6,269,0,221,855.2985999398212,19790.0
6,1,9,1960,6,798,1,121,452.3893421169302,7684.0
6,1,9,2022,6,17,1,222,1075.2100856911068,22550.0
27,0,8,2000,6,798,2,219,1256.6370614359173,124000.0
0,1,8,1947,6,798,0,96,875.0,9744.0
4,0,7,1997,6,381,2,222,1017.8760197630929,55000.0
24,0,5,2020,5,752,2,247,1104.4661672776617,44770.0
18,0,7,2022,3,643,2,253,1288.2493375126646,127500.0
4,0,7,1998,6,391,3,228,1017.8760197630929,35595.0
28,0,3,2021,6,665,2,208,1225.4174844408687,114693.0
18,0,7,2020,3,647,2,233,1288.2493375126646,113995.0
2,0,5,2023,5,369,2,47,1385.4423602330987,83517.0
21,0,8,2021,5,541,2,247,1194.5906065275187,86940.0
12,1,5,2004,6,598,2,259,1463.0,15813.0
6,0,9,2012,6,465,2,208,1075.2100856911068,27370.0
0,0,8,2021,1,641,2,259,1385.4423602330987,35729.0
4,0,5,2022,5,468,2,247,1256.6370614359173,82300.0
18,0,5,2022,5,740,2,145,973.1397403759745,113583.0
18,0,8,2021,3,631,2,28,1256.6370614359173,88973.0
11,1,9,2022,0,163,0,125,572.5552611167398,9454.0
4,0,7,2007,5,386,2,167,1134.1149479459152,66257.0
11,0,9,1975,6,798,0,47,1184.0,23385.0
6,1,9,1948,1,13,0,217,750.0,13500.0
25,2,7,2023,3,274,2,51,753.0,15478.0
25,0,7,2022,3,755,2,247,1017.8760197630929,29000.0
18,0,7,2024,0,643,1,259,1256.6370614359173,118004.0
25,2,7,2023,5,274,2,17,753.0,20712.0
12,1,8,2008,1,459,2,80,1436.2,26257.0
1,0,8,2018,6,565,1,247,1256.6370614359173,44750.0
12,0,9,2017,6,798,3,249,706.8583470577034,12493.0
18,0,7,2012,6,643,1,247,1520.0,110500.0
18,0,7,2011,6,711,2,259,886.6831105491832,66814.0
18,0,8,2012,6,631,2,259,1256.6370614359173,79000.0
18,0,7,2022,3,638,2,28,1256.6370614359173,132514.0
20,1,5,1997,5,272,2,51,490.8738521234052,15011.0
12,2,5,1960,6,317,0,259,1075.2100856911068,12007.0
6,0,8,2023,3,416,2,29,1288.2493375126646,46547.0
1,0,3,2014,6,665,0,66,1075.2100856911068,26252.0
6,0,5,2022,6,542,0,66,1194.5906065275187,28484.0
27,0,8,2021,6,704,2,219,1225.4174844408687,68000.0
22,0,7,2023,1,323,0,247,1256.6370614359173,9995.0
18,2,1,1980,1,232,0,32,783.0,11024.0
6,1,9,2015,3,335,2,247,1134.1149479459152,35975.0
0,0,9,1994,6,798,2,208,855.2985999398212,20032.0
6,0,8,1994,6,322,3,259,1596.0,22026.0
22,1,8,2023,6,565,1,259,1320.2543126711105,149950.0
4,0,7,2011,1,424,2,153,1256.6370614359173,51666.0
4,2,7,2016,6,393,2,96,995.3822163633902,38975.0
18,0,7,2020,3,729,2,169,1398.6684653047118,55092.0
4,0,8,2023,3,312,2,219,1398.6684653047118,123000.0
10,0,9,1992,6,165,3,259,1256.6370614359173,17452.0
6,0,7,2023,6,606,2,259,1256.6370614359173,49999.0
27,0,8,2006,6,528,2,259,1225.4174844408687,34309.0
4,0,5,2024,5,680,2,247,1385.4423602330987,123500.0
6,0,8,2016,6,469,0,259,1482.0,25000.0
18,2,5,2006,6,704,0,247,804.247719318987,35999.0
12,0,5,2006,5,449,2,222,1938.0,42950.0
18,0,7,2018,5,643,2,247,1520.0,109995.0
1,0,8,2009,6,373,0,80,1256.6370614359173,29999.0
12,0,9,2006,6,335,2,99,2042.820622996763,29843.0
25,0,7,2010,3,760,2,133,1017.8760197630929,28428.0
4,0,7,2016,6,524,2,259,1256.6370614359173,67200.0
0,0,5,2022,5,316,2,211,1256.6370614359173,136849.0
18,0,7,2008,0,643,2,153,1520.0,89033.0
4,0,5,1967,5,562,2,247,1182.3698111050544,110000.0
8,1,9,1944,6,1,1,259,855.2985999398212,73495.0
21,0,8,1992,3,583,2,78,1256.6370614359173,78416.0
18,0,7,2024,5,643,2,27,1288.2493375126646,144206.0
1,0,5,1920,6,299,2,249,1134.1149479459152,44993.0
1,0,5,2005,6,369,0,70,1256.6370614359173,43083.0
4,0,7,2014,6,391,0,259,1017.8760197630929,35000.0
25,2,7,1990,3,274,2,133,753.0,15067.0
6,1,9,2019,6,430,2,66,1075.2100856911068,19751.0
27,0,9,2020,6,551,2,208,1164.1564276958677,42873.0
18,0,5,2019,5,638,2,247,1520.0,117895.0
12,1,8,2019,6,458,0,221,1290.0,22210.0
1,0,5,2011,5,593,2,256,1134.1149479459152,40750.0
6,0,3,2016,1,798,2,259,1134.1149479459152,80636.0
18,0,7,2016,0,647,2,153,1288.2493375126646,96987.0
18,0,5,2017,6,680,2,145,1256.6370614359173,143649.0
0,2,8,2023,6,798,0,259,314.1592653589793,11538.0
18,0,7,2015,3,414,2,195,1288.2493375126646,156344.0
4,2,7,2023,3,519,2,219,1182.3698111050544,51000.0
25,2,7,2000,1,286,0,177,490.8738521234052,7886.0
12,1,8,2021,6,333,0,259,1436.2,22984.0
12,2,9,1995,6,241,2,259,750.0,22249.0
12,2,5,2000,6,433,2,159,1288.2493375126646,44542.0
18,0,7,2018,6,711,2,259,1520.0,95000.0
11,1,8,1970,6,798,0,2,572.5552611167398,13675.0
8,1,5,2020,5,713,2,247,962.1127501618741,76300.0
6,0,7,2024,5,606,2,17,1256.6370614359173,48885.0
1,0,1,2022,5,593,2,219,1194.5906065275187,53750.0
1,0,5,2016,6,545,2,70,1194.5906065275187,35280.0
0,2,9,2023,6,798,0,28,530.929158456675,9020.0
1,0,5,2020,5,593,2,47,1164.1564276958677,64586.0
27,0,4,2011,0,640,2,259,1225.4174844408687,118004.0
21,0,8,1992,3,510,2,77,1134.1149479459152,94047.0
4,0,8,2019,5,498,2,222,1398.6684653047118,81950.0
25,0,7,2019,3,760,2,77,1017.8760197630929,31064.0
1,0,5,2017,6,367,2,259,1075.2100856911068,35634.0
6,1,9,1970,6,43,0,49,490.8738521234052,6403.0
1,0,5,2021,6,372,2,27,1256.6370614359173,61246.0
6,0,8,2023,5,541,2,228,1194.5906065275187,35000.0
12,1,8,2011,1,333,2,153,1436.2,18874.0
6,1,8,2020,5,740,2,221,855.2985999398212,19990.0
6,1,7,2020,6,61,0,222,962.1127501618741,29750.0
12,1,8,2017,6,333,0,222,1436.2,15230.0
6,0,8,1970,6,56,0,4,962.1127501618741,23942.0
21,0,9,1992,6,185,2,44,1017.8760197630929,63362.0
11,2,9,1987,1,798,2,200,380.0,5865.0
6,0,7,2023,6,606,2,196,1385.4423602330987,42032.0
8,1,5,2019,1,705,1,256,1365.0,72000.0
18,0,7,2022,5,711,2,208,973.1397403759745,67708.0
11,1,9,1970,6,166,0,259,864.0,14476.0
1,0,8,2021,1,593,2,259,1134.1149479459152,36058.0
4,0,5,2013,6,545,2,247,1256.6370614359173,73400.0
21,0,8,2021,5,510,2,247,1134.1149479459152,96775.0
25,2,5,2000,6,295,0,148,490.8738521234052,18318.0
21,0,9,2003,6,185,1,259,1017.8760197630929,44431.0
1,0,5,2020,5,556,2,247,1288.2493375126646,53860.0
18,0,5,2023,6,740,2,208,962.1127501618741,120492.0
12,1,5,2006,6,436,0,221,1290.0,14130.0
6,0,5,2017,6,449,2,259,1134.1149479459152,34326.0
18,0,7,2023,6,139,2,221,1104.4661672776617,65640.0
