name,Movement,Case material,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($)
17,0,7,1999,5,273,3,646,1194.5906065275187,114041.0
20,0,9,1993,5,796,1,816,962.1127501618741,54900.0
17,0,7,2015,5,1374,2,468,1520.0,121378.0
25,1,8,2023,5,1399,0,646,283.5287369864788,15575.0
12,2,9,2015,5,534,1,86,660.519855417254,11915.0
4,0,5,2023,3,1250,2,843,1182.3698111050544,96500.0
6,1,9,1990,5,396,2,44,855.2985999398212,13920.0
24,2,7,2000,5,614,2,555,750.0,13407.0
6,0,9,2013,5,1216,0,767,1134.1149479459152,29990.0
1,0,3,2008,4,1102,2,569,1194.5906065275187,47882.0
6,1,9,1999,5,728,1,42,855.2985999398212,15289.0
20,0,5,2020,4,1298,2,825,1194.5906065275187,87600.0
6,0,9,2012,5,154,0,825,962.1127501618741,11080.0
8,1,9,1992,5,6,0,785,855.2985999398212,56900.0
6,0,8,2014,5,1111,2,394,1134.1149479459152,25240.0
4,0,5,2017,5,866,2,255,1134.1149479459152,102190.0
17,0,7,2018,3,1430,2,825,1288.2493375126646,93950.0
4,0,7,2024,4,1492,2,165,1398.6684653047118,150331.0
11,1,8,2021,5,1786,1,179,380.132711084365,6681.0
6,1,9,1990,5,309,2,725,730.6166415004762,18421.0
17,0,8,1993,5,1385,2,172,1256.6370614359173,72381.0
6,1,7,1971,1,224,0,581,962.1127501618741,19877.0
6,0,9,1998,5,443,0,202,855.2985999398212,14471.0
4,0,7,2018,5,1492,2,646,1398.6684653047118,122506.0
1,0,5,1998,1,772,3,121,1075.2100856911068,30623.0
18,0,9,1990,4,898,0,646,1017.8760197630929,50171.0
6,2,5,2019,5,1346,2,796,1385.4423602330987,42000.0
5,2,9,1974,5,244,2,454,1270.5,31736.0
1,0,5,1980,5,662,1,247,1134.1149479459152,44170.0
6,0,9,2023,5,755,0,764,1017.8760197630929,23220.0
0,1,5,1887,1,425,3,558,1225.4174844408687,6749.0
6,0,8,2019,5,1544,2,454,1194.5906065275187,32850.0
26,0,3,2005,5,967,1,569,1075.2100856911068,47318.0
1,0,5,2007,5,1320,2,352,1134.1149479459152,38975.0
4,0,5,2022,4,1147,2,691,1256.6370614359173,86900.0
17,0,7,1999,5,324,2,349,1075.2100856911068,44409.0
17,0,7,2021,5,262,0,196,1256.6370614359173,155887.0
27,0,8,2023,5,1457,2,454,1225.4174844408687,70154.0
11,1,9,1978,5,366,1,547,864.0,18931.0
26,0,9,2011,1,964,0,19,1104.4661672776617,27227.0
26,0,8,2022,5,1355,2,428,1134.1149479459152,121150.0
20,0,9,1999,5,788,0,301,1194.5906065275187,38975.0
27,0,8,2019,4,1460,2,825,1225.4174844408687,132510.0
6,0,8,2016,1,1276,2,745,1134.1149479459152,21495.0
24,2,8,2021,5,625,0,757,650.0,29120.0
17,0,8,2013,5,1292,2,446,1164.1564276958677,75000.0
4,0,5,2014,5,1147,2,646,1256.6370614359173,82761.0
17,0,8,2021,4,1401,2,733,1256.6370614359173,99800.0
1,0,8,2021,3,663,2,825,1134.1149479459152,86200.0
6,2,8,2018,5,1520,1,496,754.7676350249478,8129.0
2,0,5,2024,3,1452,2,249,1385.4423602330987,81437.0
13,1,3,2014,5,935,2,706,1560.0,165000.0
6,1,5,2016,5,1004,0,733,1134.1149479459152,21888.0
12,1,9,2024,5,1010,1,86,1436.2,18262.0
2,0,5,2012,1,1484,2,33,1880.0,61245.0
4,0,7,2012,5,1127,2,86,1307.4051987179282,92425.0
20,0,9,2008,5,1120,2,128,1134.1149479459152,65589.0
26,0,3,1995,3,1222,2,266,1164.1564276958677,61472.0
17,0,8,2023,4,1443,2,250,1320.2543126711105,169836.0
17,0,5,2017,5,1619,2,620,973.1397403759745,110717.0
4,0,7,2011,1,1138,2,486,1256.6370614359173,51666.0
12,1,9,1957,5,97,3,830,1120.0,33000.0
26,0,8,2018,5,1355,1,86,1244.1021067480938,109018.0
2,0,5,2024,3,1452,2,33,1385.4423602330987,77337.0
17,0,5,2021,5,1525,2,454,1288.2493375126646,154785.0
6,0,8,2002,5,998,0,646,962.1127501618741,21603.0
24,0,5,2022,3,1683,2,149,1017.8760197630929,64475.0
6,1,5,2008,5,580,0,711,855.2985999398212,19900.0
4,0,5,2016,5,1147,2,825,1256.6370614359173,72995.0
1,0,5,2020,5,664,2,249,1134.1149479459152,64887.0
6,0,8,2022,4,1212,2,193,1256.6370614359173,66791.0
6,1,8,2019,5,1360,0,610,1017.8760197630929,39000.0
6,1,5,2024,3,1560,2,840,1194.5906065275187,34750.0
2,0,7,2016,1,1475,0,71,1288.2493375126646,48871.0
17,0,9,1990,5,328,1,825,1075.2100856911068,75180.0
0,1,9,1977,5,1531,0,288,1320.2543126711105,27616.0
4,0,8,2020,3,1150,2,775,1398.6684653047118,109975.0
11,2,9,1997,1,541,1,464,415.4756284372501,10729.0
6,0,8,2021,3,1212,2,745,1256.6370614359173,40499.0
21,1,9,2002,5,434,2,91,864.0,148491.0
4,0,7,2007,1,847,3,383,1017.8760197630929,38863.0
11,0,9,1980,5,292,2,555,962.1127501618741,20323.0
6,0,8,1974,5,234,0,9,1307.4051987179282,26337.0
4,0,7,2020,3,1144,2,209,1256.6370614359173,66802.0
24,2,5,1997,5,631,2,815,750.0,45499.0
2,0,7,2022,5,1446,2,86,1385.4423602330987,66480.0
2,0,3,2020,5,1479,2,815,1256.6370614359173,66999.0
6,0,8,2024,4,1236,2,664,360.0,43656.0
0,1,9,1950,5,78,0,545,530.929158456675,22533.0
4,0,7,2023,3,1144,2,736,1256.6370614359173,72500.0
17,0,7,2019,5,1374,2,255,1520.0,120185.0
23,0,8,2017,5,1348,2,610,1385.4423602330987,48997.0
17,0,7,2004,5,276,0,785,1385.4423602330987,69800.0
6,1,8,2018,4,577,2,249,855.2985999398212,26270.0
4,0,5,2024,3,1250,2,610,1182.3698111050544,98178.0
20,0,8,2006,4,409,2,112,1017.8760197630929,66814.0
17,0,7,2019,5,1428,2,251,1288.2493375126646,128000.0
6,1,8,2024,5,395,0,811,855.2985999398212,9530.0
4,0,5,2020,3,1131,2,610,1307.4051987179282,98700.0
1,0,8,2024,5,650,1,748,1075.2100856911068,38850.0
24,2,5,1999,5,617,1,86,750.0,21714.0
6,1,8,2024,5,727,1,785,855.2985999398212,18900.0
4,0,7,2004,5,840,3,424,1134.1149479459152,45172.0
12,1,8,2010,4,1007,2,490,1436.2,26158.0
1,1,9,1999,5,774,2,25,1075.2100856911068,42872.0
4,0,7,2020,4,1127,2,520,1307.4051987179282,96879.0
2,0,3,2008,5,1480,2,21,1288.2493375126646,66257.0
12,0,8,2019,1,1064,0,254,1938.0,29563.0
6,1,9,1959,5,1698,0,771,1166.1999999999998,8645.0
11,0,8,1973,5,246,1,165,1254.0,38418.0
1,0,5,2022,4,1201,2,646,1256.6370614359173,61250.0
20,0,3,2016,4,1084,2,825,1086.8653944359248,108340.0
12,0,7,2019,5,738,0,154,1110.0,12472.0
20,0,8,2022,3,1292,2,88,1256.6370614359173,93273.0
1,0,8,2000,5,1312,3,507,1164.1564276958677,50110.0
2,0,7,2018,5,1476,2,487,1288.2493375126646,94653.0
4,0,5,2024,3,1496,2,844,1320.2543126711105,129999.0
6,1,9,1950,1,18,3,209,962.1127501618741,13363.0
20,0,8,2024,3,1292,2,507,1256.6370614359173,83294.0
0,1,9,1881,5,1804,1,759,1963.4954084936207,6000.0
3,0,8,2024,3,1294,2,825,1256.6370614359173,88000.0
6,0,5,2010,5,1279,2,249,1134.1149479459152,24300.0
20,0,3,2018,4,1084,2,476,1086.8653944359248,65000.0
12,1,9,2023,5,731,0,646,706.8583470577034,14988.0
17,0,5,2018,4,1404,2,496,1520.0,115810.0
6,0,9,2022,3,1216,2,571,1194.5906065275187,40645.0
6,1,7,2024,5,1538,3,249,804.247719318987,21279.0
6,0,5,2023,3,1350,2,843,1385.4423602330987,48900.0
1,0,8,2012,3,1195,2,813,1256.6370614359173,42500.0
6,0,9,1962,5,148,0,486,962.1127501618741,32000.0
17,0,7,2012,5,1374,2,825,1520.0,99500.0
8,1,9,1940,0,1793,0,745,800.0,18000.0
11,1,9,2011,5,475,0,209,806.0,16703.0
6,0,5,2007,5,1021,2,825,1075.2100856911068,25499.0
17,0,8,2016,5,1405,2,748,1320.2543126711105,147000.0
17,0,5,2022,3,1631,2,767,973.1397403759745,95000.0
17,0,9,1995,5,322,1,194,1075.2100856911068,36180.0
4,0,7,2024,5,1136,2,308,1256.6370614359173,63295.0
26,0,5,1990,5,968,0,757,1075.2100856911068,41550.0
1,0,8,2022,4,1197,2,825,1256.6370614359173,63200.0
6,1,9,1948,1,55,0,789,1385.4423602330987,13500.0
17,0,9,1987,5,322,0,555,1075.2100856911068,145335.0
17,0,8,2020,3,1443,2,610,1320.2543126711105,159136.0
25,1,9,1998,1,322,0,825,600.0,5900.0
26,0,3,2023,3,1222,2,154,1164.1564276958677,64809.0
20,0,8,2024,3,1660,2,352,967.6183912872903,82292.0
17,1,5,2003,3,1609,2,814,962.1127501618741,129999.0
11,1,9,2005,5,365,0,507,572.5552611167398,16703.0
1,0,5,2020,5,1232,2,703,1288.2493375126646,42700.0
6,0,8,2000,5,582,0,767,1006.5977021367055,80790.0
11,1,9,2010,5,421,0,21,572.5552611167398,9465.0
4,0,7,2010,5,1144,0,733,1256.6370614359173,49850.0
4,0,8,2022,3,1493,2,825,1398.6684653047118,129000.0
9,0,5,2023,4,1169,2,165,1194.5906065275187,105788.0
2,0,7,1907,5,1475,1,733,1256.6370614359173,98795.0
8,1,8,2017,0,1154,1,396,1219.2206929316628,62280.0
4,0,5,2023,3,1146,2,646,754.7676350249478,99900.0
6,0,9,2005,5,1003,2,96,227.5,18931.0
24,0,7,2022,4,1682,2,825,1017.8760197630929,31335.0
6,0,5,1987,5,1279,3,251,1134.1149479459152,22000.0
26,0,8,2011,4,1652,0,247,1225.4174844408687,33857.0
17,2,8,2007,0,1570,2,396,804.247719318987,49168.0
17,0,7,2013,5,1513,2,625,1782.0,107524.0
24,0,5,2021,5,1685,2,825,1017.8760197630929,45500.0
17,0,5,2022,3,1404,2,825,1256.6370614359173,114900.0
17,0,7,2015,4,1393,2,745,1256.6370614359173,99000.0
17,0,7,2024,3,1626,2,827,973.1397403759745,67500.0
0,1,8,2015,5,123,0,160,176.71458676442586,6680.0
12,2,8,2006,1,528,0,413,380.132711084365,6346.0
17,0,7,2019,4,1372,2,745,1256.6370614359173,117500.0
1,0,8,2005,5,765,2,86,1075.2100856911068,25946.0
11,2,9,2021,5,374,0,165,1067.5,21714.0
12,1,8,2023,5,1183,0,75,824.4795760081053,26858.0
9,1,8,2008,3,1163,2,823,1320.2543126711105,65500.0
6,0,7,2023,5,1207,2,104,1256.6370614359173,49999.0
17,0,7,2022,4,1529,2,825,1256.6370614359173,122500.0
17,0,5,2021,5,1404,2,506,1520.0,110131.0
25,1,9,1902,5,1217,0,703,1075.2100856911068,6999.0
4,0,8,2022,4,1493,2,825,1398.6684653047118,127000.0
6,0,5,2011,5,1541,2,254,1075.2100856911068,26570.0
6,0,9,2008,5,1216,2,86,1194.5906065275187,44431.0
4,0,7,2016,5,1144,2,485,1256.6370614359173,67200.0
4,0,7,1997,5,826,2,719,1017.8760197630929,55000.0
17,0,5,2020,4,1404,2,646,1256.6370614359173,130267.0
6,0,8,1961,5,103,0,798,855.2985999398212,19500.0
1,0,8,2010,5,1194,0,733,1256.6370614359173,44800.0
6,1,9,1949,0,188,2,405,804.247719318987,8769.0
24,2,7,2010,5,614,2,154,750.0,9950.0
26,0,3,2022,5,1041,2,706,1194.5906065275187,162000.0
24,2,7,2001,5,612,3,424,490.8738521234052,10194.0
6,1,5,2001,5,398,2,366,855.2985999398212,12583.0
1,0,5,2021,3,1323,2,825,1164.1564276958677,77450.0
17,2,1,1980,1,495,0,171,783.0,11024.0
26,0,8,2023,5,1024,0,767,1225.4174844408687,32310.0
6,1,8,2022,5,575,0,255,855.2985999398212,28240.0
24,0,7,2024,3,1681,2,507,1017.8760197630929,30567.0
6,0,8,2022,3,1282,2,149,1134.1149479459152,42438.0
1,0,8,2022,4,779,2,748,1075.2100856911068,39300.0
17,0,7,2024,4,1424,3,825,1256.6370614359173,104995.0
6,0,5,2005,5,1217,0,247,1194.5906065275187,28590.0
11,0,5,2024,4,1436,2,165,1362.75,41079.0
6,1,9,1955,5,75,0,555,804.247719318987,13407.0
20,0,8,2000,5,821,3,825,1017.8760197630929,57500.0
1,0,7,2022,3,657,2,555,1256.6370614359173,45338.0
6,0,5,2023,3,1210,2,33,1385.4423602330987,62248.0
1,0,9,2007,5,1099,2,515,1194.5906065275187,37861.0
6,0,9,1970,1,233,0,21,962.1127501618741,9465.0
4,0,9,2016,5,849,3,172,1017.8760197630929,65700.0
6,1,8,2014,5,1635,2,825,754.7676350249478,13500.0
24,2,7,2008,3,620,2,424,495.99221341444996,18687.0
1,0,5,2022,3,1321,2,149,1164.1564276958677,62437.0
17,0,7,2014,4,1396,2,121,1520.0,138081.0
17,0,8,2009,5,1401,2,814,1256.6370614359173,79999.0
6,0,7,2023,4,1207,2,165,1256.6370614359173,45656.0
20,0,5,2021,5,1298,2,255,1194.5906065275187,70666.0
17,0,8,2009,5,1401,2,377,1520.0,92314.0
8,1,9,1998,5,1156,0,243,1194.5906065275187,41912.0
12,1,8,2010,5,685,3,247,995.3822163633902,11948.0
17,0,7,2007,5,1441,2,652,1134.1149479459152,127074.0
26,0,7,2023,5,963,2,748,1075.2100856911068,35175.0
20,0,3,2014,5,1083,2,111,1075.2100856911068,91869.0
6,0,8,2019,3,694,2,825,962.1127501618741,30123.0
24,2,7,2023,4,620,2,825,753.0,20475.0
17,0,7,2019,5,1374,2,610,1520.0,114110.0
8,1,8,2019,4,1154,2,825,1219.2206929316628,89595.0
6,0,8,2023,5,683,2,261,1046.3467031862506,60000.0
0,1,8,1999,5,149,2,719,530.929158456675,8900.0
6,0,8,2022,3,1212,2,825,1256.6370614359173,46500.0
4,0,8,2020,3,1149,2,831,1398.6684653047118,86684.0
18,0,7,1999,5,892,2,473,1497.6000000000001,33295.0
6,0,7,2019,5,1207,3,646,1256.6370614359173,42358.0
4,0,8,2024,3,1129,2,610,1307.4051987179282,168800.0
17,0,7,2014,3,1613,2,266,973.1397403759745,82619.0
1,0,5,2023,3,1324,2,149,1164.1564276958677,87225.0
20,0,5,2014,3,1661,2,610,967.6183912872903,71193.0
8,1,9,2016,5,1156,0,575,1833.0,41600.0
1,0,8,2023,4,1106,2,128,1194.5906065275187,56680.0
17,0,5,2021,4,1525,2,620,1288.2493375126646,121144.0
4,0,8,2022,4,1150,2,745,1398.6684653047118,84900.0
21,1,8,2012,5,1257,2,301,1320.2543126711105,122492.0
17,0,8,2020,1,165,0,293,1134.1149479459152,869.0
6,1,9,2023,5,397,3,428,855.2985999398212,10227.0
1,0,9,2008,5,1100,2,464,1833.0,48151.0
4,0,5,2021,5,1147,2,646,1256.6370614359173,81784.0
12,0,8,2006,0,1065,0,687,1134.1149479459152,26950.0
17,0,7,2023,3,1629,2,825,973.1397403759745,56495.0
3,0,8,2022,3,1294,2,825,1320.2543126711105,115000.0
4,0,4,1998,0,1147,2,396,1307.4051987179282,100959.0
6,0,5,2012,1,1281,3,252,1320.2543126711105,22198.0
12,1,9,2009,1,972,0,402,1098.0,14423.0
17,0,5,2021,3,1632,2,825,973.1397403759745,89480.0
2,0,5,2011,4,1483,2,775,1288.2493375126646,67000.0
0,0,7,1986,5,1717,0,70,730.6166415004762,18699.0
12,1,9,2006,1,976,2,390,804.247719318987,15756.0
6,0,9,1968,5,157,0,816,962.1127501618741,13500.0
24,2,5,2018,5,641,0,154,750.0,11024.0
6,1,8,2017,5,399,2,424,855.2985999398212,12980.0
1,0,5,2018,1,1103,1,612,1134.1149479459152,46066.0
2,0,7,2017,5,1474,0,33,1256.6370614359173,69598.0
17,0,8,2020,1,1401,2,588,1256.6370614359173,84631.0
26,0,3,2006,5,967,0,767,1075.2100856911068,46450.0
1,0,5,2022,5,1201,2,659,1256.6370614359173,65101.0
6,1,9,2007,5,555,0,767,660.519855417254,13120.0
24,2,7,2000,5,612,2,177,750.0,9966.0
4,0,5,2017,4,1147,2,154,1256.6370614359173,77949.0
1,0,8,1996,5,763,3,291,1075.2100856911068,50110.0
11,1,8,1998,5,241,0,394,1050.0,8555.0
17,0,7,2019,4,1374,2,410,1520.0,142784.0
6,0,9,1994,5,710,0,209,907.9202768874502,14365.0
1,0,7,2021,3,657,2,581,1134.1149479459152,48332.0
6,0,7,2020,5,1207,2,687,1256.6370614359173,44500.0
6,0,5,2020,5,1350,2,252,1385.4423602330987,42689.0
24,2,7,2021,3,621,2,610,753.0,16193.0
11,1,8,2022,3,1434,2,33,1256.6370614359173,111133.0
17,0,7,2024,3,1430,2,610,1288.2493375126646,85000.0
1,0,5,2014,5,1200,2,91,1256.6370614359173,52337.0
8,1,8,2016,4,1597,2,424,962.1127501618741,49824.0
1,0,5,2005,5,1321,2,86,1134.1149479459152,44431.0
6,0,8,2022,5,1212,2,209,1256.6370614359173,41079.0
6,1,9,2003,1,425,1,428,855.2985999398212,19326.0
10,1,9,1980,1,368,0,646,572.5552611167398,13027.0
17,0,7,2021,3,1530,2,825,1288.2493375126646,128000.0
3,0,8,2000,3,1294,2,266,1320.2543126711105,86954.0
24,2,7,2021,5,619,2,156,753.0,15022.0
17,0,7,2012,5,1516,2,172,1288.2493375126646,154228.0
17,0,7,2021,0,1393,2,396,1256.6370614359173,150782.0
6,0,9,1998,5,443,0,202,855.2985999398212,14471.0
24,0,7,2023,3,1680,2,33,1017.8760197630929,27839.0
2,0,7,2022,3,1446,2,850,1385.4423602330987,70000.0
4,2,7,1961,1,1784,0,825,962.1127501618741,28995.0
4,0,7,2017,5,1144,2,646,1256.6370614359173,54740.0
11,1,8,1974,1,203,3,352,864.0,9465.0
17,0,1,2024,0,1519,2,396,1288.2493375126646,142915.0
1,0,5,2013,5,1313,2,646,1134.1149479459152,55391.0
6,1,9,1960,5,124,1,290,452.3893421169302,7684.0
6,1,9,1965,1,83,0,596,962.1127501618741,35077.0
1,0,9,1990,1,1093,2,268,1194.5906065275187,52803.0
17,0,7,2022,3,1613,2,825,973.1397403759745,88000.0
4,0,7,2011,5,1144,2,776,1256.6370614359173,52400.0
17,0,1,2022,4,1519,2,825,1559.25,131775.0
20,0,5,2000,5,1086,3,251,1194.5906065275187,49000.0
8,1,5,2016,5,1162,2,825,1219.2206929316628,75000.0
12,1,8,2020,5,712,0,757,615.7521601035994,15500.0
0,0,7,1971,1,226,2,424,1256.6370614359173,19667.0
6,1,9,2022,5,1005,0,608,804.247719318987,10620.0
6,1,9,1964,5,141,0,207,907.9202768874502,14365.0
0,1,3,1960,1,1737,0,538,1017.8760197630929,76611.0
6,2,9,1979,5,296,2,228,855.2985999398212,10122.0
4,0,8,2023,4,1494,2,825,1398.6684653047118,127000.0
0,1,9,1905,5,1200,1,581,2790.0,9911.0
4,0,8,2023,3,1494,2,825,1398.6684653047118,140000.0
6,1,5,2019,5,1005,2,836,1134.1149479459152,19999.0
6,1,8,2020,3,578,2,263,855.2985999398212,23512.0
23,1,8,2022,5,1057,0,394,1075.2100856911068,18684.0
4,0,7,2006,1,839,2,330,1134.1149479459152,55678.0
1,0,8,2022,3,1197,2,127,1256.6370614359173,54564.0
0,0,7,1890,5,440,0,243,1307.4051987179282,9235.0
4,0,7,2010,5,1138,2,394,1307.4051987179282,51463.0
6,1,8,2012,5,984,1,733,1017.8760197630929,19950.0
6,0,8,2023,3,1547,2,825,1256.6370614359173,40250.0
24,0,7,2022,5,1683,2,664,1017.8760197630929,45238.0
17,0,7,2023,3,1614,2,644,973.1397403759745,97098.0
6,1,8,2023,5,1558,2,121,1194.5906065275187,37304.0
12,1,5,2009,5,933,1,86,1560.0,39531.0
6,1,9,2017,0,57,0,701,690.0,7890.0
4,0,7,2020,5,1492,3,745,1398.6684653047118,134500.0
24,0,5,2014,4,1684,2,441,1017.8760197630929,47326.0
6,0,8,2024,4,1549,2,646,1256.6370614359173,37790.0
24,2,5,2018,5,617,0,857,750.0,23500.0
12,1,9,2023,5,929,0,243,1564.0,29126.0
17,0,7,2012,5,1376,2,496,1520.0,93539.0
27,0,3,2024,4,1461,2,128,1225.4174844408687,107904.0
6,0,8,2023,4,1549,2,507,1256.6370614359173,42315.0
12,1,9,1970,5,253,0,347,986.0,13363.0
1,0,8,2006,5,1096,2,816,1194.5906065275187,34500.0
6,0,8,1960,5,124,2,139,1017.8760197630929,14365.0
6,0,8,2022,3,1212,2,610,1256.6370614359173,52000.0
0,0,9,1975,5,1393,2,50,1520.53084433746,9050.0
6,0,7,2022,3,1207,2,571,1256.6370614359173,39531.0
6,0,8,2024,3,1455,2,33,1385.4423602330987,82570.0
0,2,7,2000,5,571,2,86,962.1127501618741,11581.0
6,0,9,2010,5,999,2,457,962.1127501618741,24600.0
12,1,9,2024,5,1009,0,767,1436.2,15040.0
2,0,7,2023,3,1446,2,825,1385.4423602330987,77777.0
1,0,8,2023,4,1197,2,825,1256.6370614359173,58399.0
25,1,9,1951,5,1502,0,733,706.8583470577034,6950.0
17,2,5,2011,3,1585,2,610,804.247719318987,57233.0
4,0,8,2020,4,1149,2,745,1398.6684653047118,80500.0
10,1,8,2010,5,1797,0,243,1075.2100856911068,8388.0
1,0,8,2012,5,1317,2,825,1134.1149479459152,34850.0
6,0,5,2010,5,1541,0,825,1075.2100856911068,28500.0
8,1,8,2008,5,870,2,825,1385.4423602330987,84900.0
4,0,8,2023,3,1150,2,760,1398.6684653047118,94500.0
2,0,7,2022,3,1446,2,825,1385.4423602330987,75000.0
2,0,7,2016,5,1475,2,91,1288.2493375126646,71634.0
17,0,7,2012,5,1376,3,745,1520.0,130000.0
25,1,8,1967,5,125,0,646,176.71458676442586,8797.0
20,0,8,1998,5,787,2,646,1017.8760197630929,46724.0
1,0,8,2023,3,1197,2,703,1256.6370614359173,57995.0
0,0,8,1983,0,250,0,405,855.2985999398212,12331.0
24,2,7,2024,3,621,2,600,753.0,17500.0
20,0,9,2020,5,1120,2,128,1134.1149479459152,77838.0
17,2,5,2024,3,1576,2,802,804.247719318987,78000.0
12,1,5,1967,5,692,0,254,1017.8760197630929,12052.0
17,0,7,2017,5,1374,0,74,1520.0,120408.0
6,0,9,1975,5,154,0,825,962.1127501618741,19900.0
24,0,5,2023,3,1685,2,843,1017.8760197630929,51500.0
4,0,7,1998,5,847,0,767,907.9202768874502,34330.0
6,0,9,2020,5,445,1,86,934.8201639838128,16592.0
17,0,7,2022,3,1627,2,610,973.1397403759745,60863.0
4,0,7,1998,5,846,2,730,1017.8760197630929,39000.0
6,0,8,2015,1,1274,3,758,1134.1149479459152,18000.0
17,0,5,2021,5,1144,0,42,1075.2100856911068,4131.0
4,0,8,2022,4,1150,2,646,1398.6684653047118,84716.0
1,0,8,2001,3,1107,1,858,1017.8760197630929,75000.0
17,0,7,2020,3,1627,2,825,973.1397403759745,64750.0
17,0,9,2016,5,328,0,814,1134.1149479459152,89999.0
17,0,7,2021,5,1376,2,569,1520.0,122803.0
0,0,8,2023,3,1294,2,455,1320.2543126711105,99218.0
17,0,7,2023,4,1627,2,620,973.1397403759745,58584.0
6,0,5,2023,4,1350,2,219,1385.4423602330987,48885.0
17,0,5,2024,1,1389,0,420,1256.6370614359173,77358.0
6,0,8,2024,4,1212,2,214,1256.6370614359173,46770.0
17,0,1,2014,5,1519,1,756,1559.25,95000.0
17,0,5,2016,5,1404,2,507,1134.1149479459152,100209.0
6,0,5,1970,5,1746,2,293,1075.2100856911068,30623.0
6,1,8,2020,4,1174,2,825,1075.2100856911068,28330.0
4,0,7,2022,3,1144,2,627,1256.6370614359173,59953.0
17,0,7,2022,4,1626,2,825,973.1397403759745,66120.0
1,0,8,2022,3,660,2,149,1134.1149479459152,63618.0
6,0,8,2002,5,988,3,209,1075.2100856911068,23942.0
2,0,7,2006,4,1475,2,745,1288.2493375126646,64700.0
17,0,7,2024,5,324,0,324,1075.2100856911068,47326.0
17,2,5,2012,1,1581,3,254,706.8583470577034,59250.0
20,0,8,2022,5,1292,2,825,1256.6370614359173,80000.0
27,0,7,2024,3,1463,2,745,1320.2543126711105,63999.0
13,0,8,2017,5,1348,2,825,1385.4423602330987,38500.0
17,0,7,2018,5,1589,2,21,886.6831105491832,50667.0
24,2,8,2019,5,642,2,394,750.0,12128.0
24,2,7,2022,3,621,2,612,753.0,20601.0
12,0,8,2022,5,1065,2,416,1482.0,31455.0
0,0,8,1950,5,1294,3,785,1256.6370614359173,82900.0
17,0,7,2021,4,1615,2,825,973.1397403759745,72000.0
17,0,5,2024,3,1632,2,271,973.1397403759745,100766.0
12,1,9,1994,0,705,1,723,975.0,10800.0
6,0,9,1972,5,220,1,710,1017.8760197630929,12995.0
4,2,7,2005,5,854,3,610,995.3822163633902,43274.0
2,0,3,2008,5,1472,2,42,1075.2100856911068,58428.0
6,0,8,2022,4,1211,2,632,1256.6370614359173,53307.0
17,0,7,2022,3,1628,2,850,973.1397403759745,58000.0
24,2,7,2012,5,614,2,394,753.0,9506.0
11,2,9,1994,5,536,2,816,598.0,8750.0
17,0,7,2010,4,1515,2,138,1782.0,116924.0
1,0,5,2022,5,664,2,449,1134.1149479459152,67715.0
17,0,1,1991,1,330,1,213,1075.2100856911068,37805.0
6,1,9,1969,5,388,2,551,804.247719318987,11041.0
6,1,9,1980,5,550,0,160,806.0,9464.0
27,0,8,2017,4,1457,2,825,1225.4174844408687,58500.0
26,0,3,2022,5,1222,2,165,1164.1564276958677,81279.0
25,2,9,1984,1,373,2,227,754.7676350249478,14810.0
17,0,1,2023,3,1519,2,840,1559.25,134500.0
0,1,9,1905,5,61,2,519,2375.8294442772813,21492.0
1,0,8,2020,4,1197,2,825,1256.6370614359173,61475.0
6,0,8,2004,5,160,0,840,962.1127501618741,15950.0
1,0,8,2022,5,1317,2,813,1134.1149479459152,43500.0
23,0,8,2020,5,1348,2,181,1385.4423602330987,40087.0
17,0,5,2017,5,1618,2,486,973.1397403759745,114157.0
23,1,9,1998,1,556,2,262,706.8583470577034,12780.0
12,0,5,2023,5,1070,2,251,1938.0,30000.0
6,0,5,2014,3,1667,2,297,940.2472652928892,36747.0
17,0,7,2018,5,1393,2,745,1256.6370614359173,119262.0
4,0,7,2020,5,1144,2,825,1256.6370614359173,61000.0
6,0,9,1963,5,154,0,701,962.1127501618741,19890.0
23,0,5,2013,5,647,2,86,962.1127501618741,21492.0
17,0,7,1978,5,262,2,149,1256.6370614359173,150219.0
4,0,8,2022,3,1150,2,324,1398.6684653047118,92203.0
6,0,3,2011,5,1177,2,209,1075.2100856911068,42972.0
26,0,5,2016,1,1050,2,493,1256.6370614359173,123235.0
1,0,8,2019,5,1234,2,352,1288.2493375126646,44541.0
1,0,8,1954,5,1097,0,251,1194.5906065275187,27800.0
12,2,5,2024,4,676,2,496,1168.3100000000002,49999.0
6,0,8,2022,3,694,2,850,962.1127501618741,33000.0
1,0,9,2016,1,780,1,826,1075.2100856911068,32500.0
12,1,8,2024,5,977,0,767,1290.0,22210.0
17,0,7,2017,5,1393,2,581,1520.0,128059.0
6,0,9,2024,5,947,2,208,1075.2100856911068,27282.0
6,0,7,2022,5,1147,2,506,1256.6370614359173,42204.0
1,0,8,2022,4,1196,2,748,1256.6370614359173,49000.0
6,0,7,1954,3,1207,2,825,1256.6370614359173,46650.0
1,0,5,1998,5,772,3,232,1075.2100856911068,32282.0
17,0,9,1985,1,319,3,154,1075.2100856911068,76836.0
4,0,7,2020,4,1144,2,825,1320.2543126711105,76399.0
11,0,3,2009,5,287,0,57,1085.0,19943.0
20,0,8,2024,4,1292,2,209,1256.6370614359173,94653.0
